%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.07,JAIPAL SINGH,MUZAFFARNAGAR,13,RPI,M,UTTAR PRADESH,515,712577,706787,1205588,59.11
0.06,RAJESH KUMAR,MUZAFFARNAGAR,14,IND,M,UTTAR PRADESH,425,712577,706787,1205588,59.11
0.02,GYANENDRA,MUZAFFARNAGAR,15,IND,M,UTTAR PRADESH,147,712577,706787,1205588,59.11
0.01,ABUL HASAN,MUZAFFARNAGAR,16,IND,M,UTTAR PRADESH,89,712577,706787,1205588,59.11
40.13,VIRENDRA VERMA,KAIRANA,1,BJP,M,UTTAR PRADESH,289110,725265,720444,1091741,66.43
31.5,MUNAWWAR HASAN,KAIRANA,2,SP,M,UTTAR PRADESH,226935,725265,720444,1091741,66.43
16.45,NAKLI SINGH,KAIRANA,3,BKKGP,M,UTTAR PRADESH,118535,725265,720444,1091741,66.43
8.61,SUDHIR KUMAR GOEL,KAIRANA,4,BSP,M,UTTAR PRADESH,62038,725265,720444,1091741,66.43
1.41,AMAR NATH,KAIRANA,5,IND,M,UTTAR PRADESH,10125,725265,720444,1091741,66.43
0.61,JAGDISH,KAIRANA,6,IND,M,UTTAR PRADESH,4359,725265,720444,1091741,66.43
0.55,SHEEL SINGH,KAIRANA,7,IND,M,UTTAR PRADESH,3943,725265,720444,1091741,66.43
0.54,SHIMLA KASHYAP,KAIRANA,8,NLP,F,UTTAR PRADESH,3886,725265,720444,1091741,66.43
0.16,MAHAK SINGH,KAIRANA,9,IND,M,UTTAR PRADESH,1179,725265,720444,1091741,66.43
0.05,SOHANBEER,KAIRANA,10,IND,M,UTTAR PRADESH,334,725265,720444,1091741,66.43
33.19,NAKLI SINGH,SAHARANPUR,1,BJP,M,UTTAR PRADESH,275103,835676,828813,1237571,67.53
25.97,KANSHIRAM,SAHARANPUR,2,BSP,M,UTTAR PRADESH,215267,835676,828813,1237571,67.53
18.07,RASHEED MASOOD,SAHARANPUR,3,BKKGP,M,UTTAR PRADESH,149751,835676,828813,1237571,67.53
17.28,MOHAMMAD IRSHAD,SAHARANPUR,4,SP,M,UTTAR PRADESH,143243,835676,828813,1237571,67.53
2.24,DR. MASOOD AHMAD,SAHARANPUR,5,NLP,M,UTTAR PRADESH,18574,835676,828813,1237571,67.53
0.9,NAUMAN MASOOD,SAHARANPUR,6,IND,M,UTTAR PRADESH,7456,835676,828813,1237571,67.53
0.57,ANIL KUMAR,SAHARANPUR,7,IND,M,UTTAR PRADESH,4738,835676,828813,1237571,67.53
0.52,CHANDRA PAL SINGH,SAHARANPUR,8,IND,M,UTTAR PRADESH,4320,835676,828813,1237571,67.53
0.45,RAJESH,SAHARANPUR,9,IND,M,UTTAR PRADESH,3748,835676,828813,1237571,67.53
0.41,UMA BHUSHAN,SAHARANPUR,10,IND,F,UTTAR PRADESH,3422,835676,828813,1237571,67.53
0.29,DEEPAK,SAHARANPUR,11,JD,M,UTTAR PRADESH,2432,835676,828813,1237571,67.53
0.05,KAWAR SEN,SAHARANPUR,12,IND,M,UTTAR PRADESH,420,835676,828813,1237571,67.53
0.04,ATAR SINGH,SAHARANPUR,13,IND,M,UTTAR PRADESH,339,835676,828813,1237571,67.53
44.74,HARPAL SINGH SATHI,HARDWAR (SC),1,BJP,M,UTTAR PRADESH,320229,720377,715790,1170000,61.57
26.59,JAG PAL SINGH,HARDWAR (SC),2,SP,M,UTTAR PRADESH,190356,720377,715790,1170000,61.57
24.24,RAM SINGH,HARDWAR (SC),3,BSP,M,UTTAR PRADESH,173495,720377,715790,1170000,61.57
2.96,CHAMAN LAL CHAMAN,HARDWAR (SC),4,INC,M,UTTAR PRADESH,21194,720377,715790,1170000,61.57
0.89,SATYA PAL,HARDWAR (SC),5,IND,M,UTTAR PRADESH,6359,720377,715790,1170000,61.57
0.34,OM PRAKASH,HARDWAR (SC),6,IND,M,UTTAR PRADESH,2464,720377,715790,1170000,61.57
0.14,ROOP CHAND,HARDWAR (SC),7,IND,M,UTTAR PRADESH,983,720377,715790,1170000,61.57
0.06,JITENDRA KUMAR,HARDWAR (SC),8,IND,M,UTTAR PRADESH,434,720377,715790,1170000,61.57
0.04,BRIJESH KUMAR,HARDWAR (SC),9,IND,M,UTTAR PRADESH,276,720377,715790,1170000,61.57
43.77,AMAR ROYPRADHAN,COOCH BEHAR (SC),1,FBL,M,WEST BENGAL,396140,916783,905078,1097193,83.56
30.16,GOBINDA ROY,COOCH BEHAR (SC),2,FB(S),M,WEST BENGAL,272974,916783,905078,1097193,83.56
24.1,PRASENJIT BARMAN,COOCH BEHAR (SC),3,WBTC,M,WEST BENGAL,218093,916783,905078,1097193,83.56
1.49,PAPIYA BARMAN,COOCH BEHAR (SC),4,BSP,F,WEST BENGAL,13480,916783,905078,1097193,83.56
0.49,KARNESWAR BARMAN,COOCH BEHAR (SC),5,AMB,M,WEST BENGAL,4391,916783,905078,1097193,83.56
51.47,JOACHIM BAXLA,ALIPURDUARS (ST),1,RSP,M,WEST BENGAL,415006,827362,806247,1023567,80.83
27.21,DHIRENDRA NARJINARAI,ALIPURDUARS (ST),2,BJP,M,WEST BENGAL,219407,827362,806247,1023567,80.83
20.11,BULU RAM PRODHAN,ALIPURDUARS (ST),3,INC,M,WEST BENGAL,162168,827362,806247,1023567,80.83
0.83,FABIANUS TIRKEY,ALIPURDUARS (ST),4,SWJP,M,WEST BENGAL,6699,827362,806247,1023567,80.83
0.37,SAMARENDRA EKKA(PINTU),ALIPURDUARS (ST),5,IND,M,WEST BENGAL,2967,827362,806247,1023567,80.83
49.12,MINATI SEN,JALPAIGURI,1,CPM,F,WEST BENGAL,426672,887722,868672,1085257,81.8
28.97,KALYAN CHAKRABORTY,JALPAIGURI,2,WBTC,M,WEST BENGAL,251697,887722,868672,1085257,81.8
19.09,SUBHRA PATRA,JALPAIGURI,3,INC,F,WEST BENGAL,165845,887722,868672,1085257,81.8
0.7,JOYGOPAL DAS,JALPAIGURI,4,IND,M,WEST BENGAL,6113,887722,868672,1085257,81.8
0.63,SANIKA MUNDA,JALPAIGURI,5,IND,M,WEST BENGAL,5477,887722,868672,1085257,81.8
0.61,SHANKAR GANGULY,JALPAIGURI,6,IND,M,WEST BENGAL,5310,887722,868672,1085257,81.8
0.51,ANIL ROY,JALPAIGURI,7,BSP,M,WEST BENGAL,4387,887722,868672,1085257,81.8
0.37,LALIT BARMAN,JALPAIGURI,8,IND,M,WEST BENGAL,3171,887722,868672,1085257,81.8
44.75,ANANDA PATHAK,DARJEELING,1,CPM,M,WEST BENGAL,280589,641281,626969,1238587,51.78
25.21,PRASANTA NANDY,DARJEELING,2,INC,M,WEST BENGAL,158033,641281,626969,1238587,51.78
18.29,DAWA NURBULA,DARJEELING,3,WBTC,M,WEST BENGAL,114688,641281,626969,1238587,51.78
8.24,R B RAI,DARJEELING,4,IND,M,WEST BENGAL,51681,641281,626969,1238587,51.78
2.01,PARESH RAY,DARJEELING,5,IND,M,WEST BENGAL,12609,641281,626969,1238587,51.78
0.59,SURJIT RASAILY,DARJEELING,6,BSP,M,WEST BENGAL,3727,641281,626969,1238587,51.78
0.49,L B PARIYAR,DARJEELING,7,IND,M,WEST BENGAL,3048,641281,626969,1238587,51.78
0.41,MATIUR RAHMAN,DARJEELING,8,IND,M,WEST BENGAL,2594,641281,626969,1238587,51.78
39.76,SUBRATA MUKHERJEE,RAIGANJ,1,CPM,M,WEST BENGAL,350897,898301,882488,1126310,79.76
39.05,PRIYA RANJAN DASMUNSI,RAIGANJ,2,INC,M,WEST BENGAL,344616,898301,882488,1126310,79.76
18.16,RAHUL SINHA (BISWAJIT),RAIGANJ,3,BJP,M,WEST BENGAL,160239,898301,882488,1126310,79.76
0.96,AJIT KUMAR DAS,RAIGANJ,4,CPI(ML)(L),M,WEST BENGAL,8481,898301,882488,1126310,79.76
0.75,ABEDIN DR SHAYESTA,RAIGANJ,5,IND,M,WEST BENGAL,6582,898301,882488,1126310,79.76
0.44,GOLAM YAZDANI,RAIGANJ,6,IND,M,WEST BENGAL,3881,898301,882488,1126310,79.76
0.32,SUBHAS BALA,RAIGANJ,7,BSP,M,WEST BENGAL,2812,898301,882488,1126310,79.76
0.14,UDAY DUBEY,RAIGANJ,8,IND,M,WEST BENGAL,1218,898301,882488,1126310,79.76
0.13,DR MD. SALIMUDDIN,RAIGANJ,9,SJP(R),M,WEST BENGAL,1167,898301,882488,1126310,79.76
0.11,DEBASISH MITRA,RAIGANJ,10,IND,M,WEST BENGAL,996,898301,882488,1126310,79.76
0.09,MD ILYAS CHOUDHARY,RAIGANJ,11,IND,M,WEST BENGAL,834,898301,882488,1126310,79.76
0.09,ADHESWAR PRASAD SINGHA,RAIGANJ,12,IND,M,WEST BENGAL,765,898301,882488,1126310,79.76
48.9,RANEN BARMAN,BALURGHAT (SC),1,RSP,M,WEST BENGAL,428710,892146,876645,1088350,81.97
29.26,NANI GOPAL ROY,BALURGHAT (SC),2,WBTC,M,WEST BENGAL,256535,892146,876645,1088350,81.97
20.86,MOHINI MOHAN ROY,BALURGHAT (SC),3,INC,M,WEST BENGAL,182846,892146,876645,1088350,81.97
0.44,PURNA CHANDRA SARKAR,BALURGHAT (SC),4,BSP,M,WEST BENGAL,3888,892146,876645,1088350,81.97
0.31,DHIRENDRA NATH SINGH,BALURGHAT (SC),5,IND,M,WEST BENGAL,2753,892146,876645,1088350,81.97
0.14,MALIN CHANDRA BARMAN,BALURGHAT (SC),6,IND,M,WEST BENGAL,1251,892146,876645,1088350,81.97
0.08,NIREN MONDAL,BALURGHAT (SC),7,IND,M,WEST BENGAL,662,892146,876645,1088350,81.97
42.42,ABUL BARKAT ATAUL GHANI KHAN CHOUDHURY,MALDA,1,INC,M,WEST BENGAL,353117,846069,832469,1030986,82.06
36.52,JIBAN MAITRA,MALDA,2,CPM,M,WEST BENGAL,304035,846069,832469,1030986,82.06
20.33,MUZAFFAR KHAN,MALDA,3,BJP,M,WEST BENGAL,169260,846069,832469,1030986,82.06
0.51,MAHENDRA NATH HASDA,MALDA,4,BSP,M,WEST BENGAL,4224,846069,832469,1030986,82.06
0.11,MAZIZUR RAHAMAN,MALDA,5,IND,M,WEST BENGAL,919,846069,832469,1030986,82.06
0.11,AKBAR HOSSAIN,MALDA,6,IND,M,WEST BENGAL,914,846069,832469,1030986,82.06
47.94,ABUL HASNAT KHAN,JANGIPUR,1,CPM,M,WEST BENGAL,396761,840406,827625,1071189,78.46
39.18,ABU HASEM KHAN CHOWDHURY,JANGIPUR,2,INC,M,WEST BENGAL,324260,840406,827625,1071189,78.46
11.97,SK FURKAN,JANGIPUR,3,WBTC,M,WEST BENGAL,99028,840406,827625,1071189,78.46
0.73,MOSHARAF HOSSAIN,JANGIPUR,4,MUL,M,WEST BENGAL,6013,840406,827625,1071189,78.46
0.19,RAFIQUE SK,JANGIPUR,5,IND,M,WEST BENGAL,1563,840406,827625,1071189,78.46
49.96,MOINUL HASSAN,MURSHIDABAD,1,CPM,M,WEST BENGAL,463401,939684,927598,1154100,81.42
29.42,ANARUL HOSSAIN KHAN,MURSHIDABAD,2,INC,M,WEST BENGAL,272935,939684,927598,1154100,81.42
16.07,SAGIR HOSSAIN,MURSHIDABAD,3,WBTC,M,WEST BENGAL,149061,939684,927598,1154100,81.42
2.05,ABDUS SALAM,MURSHIDABAD,4,IND,M,WEST BENGAL,19054,939684,927598,1154100,81.42
1.75,SAIMUDDIN SARKAR,MURSHIDABAD,5,MUL,M,WEST BENGAL,16254,939684,927598,1154100,81.42
0.6,MONDAL KADER,MURSHIDABAD,6,IND,M,WEST BENGAL,5542,939684,927598,1154100,81.42
0.15,MONDAL NRIPENDRANATH,MURSHIDABAD,7,IND,M,WEST BENGAL,1351,939684,927598,1154100,81.42
44.46,PROMOTHES MUKHERJEE,BERHAMPORE,1,RSP,M,WEST BENGAL,385979,881091,868246,1190096,74.04
30.25,COLONEL (RETD) SABYASACHI BAGCHI,BERHAMPORE,2,BJP,M,WEST BENGAL,262610,881091,868246,1190096,74.04
21.77,PRODIP MAZUMDER,BERHAMPORE,3,INC,M,WEST BENGAL,188985,881091,868246,1190096,74.04
3.44,ABDUS SUKUR,BERHAMPORE,4,MUL,M,WEST BENGAL,29888,881091,868246,1190096,74.04
0.09,KANAN KUMAR SAHA,BERHAMPORE,5,IND,M,WEST BENGAL,784,881091,868246,1190096,74.04
42.03,AJOY MUKHOPADHYAY,KRISHNAGAR,1,CPM,M,WEST BENGAL,372490,897928,886285,1068080,84.07
37.44,SATYABRATA MOOKHERJEE,KRISHNAGAR,2,BJP,M,WEST BENGAL,331818,897928,886285,1068080,84.07
17.69,JYOTIRMOY BHATTACHARYA,KRISHNAGAR,3,INC,M,WEST BENGAL,156800,897928,886285,1068080,84.07
1.31,BIMAN BISWAS,KRISHNAGAR,4,CPI(ML)(L),M,WEST BENGAL,11608,897928,886285,1068080,84.07
0.8,SK KHODA BAKSH,KRISHNAGAR,5,IND,M,WEST BENGAL,7062,897928,886285,1068080,84.07
0.41,KUMUD BISWAS,KRISHNAGAR,6,BSP,M,WEST BENGAL,3624,897928,886285,1068080,84.07
0.21,DEBDAS HALDER,KRISHNAGAR,7,AMB,M,WEST BENGAL,1868,897928,886285,1068080,84.07
0.11,GOPEN LAHIRY,KRISHNAGAR,8,RJD,M,WEST BENGAL,1015,897928,886285,1068080,84.07
43.04,ASIM BALA,NABADWIP (SC),1,CPM,M,WEST BENGAL,463813,1089650,1077556,1298438,83.92
39.22,DR RAMENDRANATH BISWAS,NABADWIP (SC),2,WBTC,M,WEST BENGAL,422659,1089650,1077556,1298438,83.92
16.38,PROTAP KANTI ROY,NABADWIP (SC),3,INC,M,WEST BENGAL,176485,1089650,1077556,1298438,83.92
1.35,RAMPADA MALLICK,NABADWIP (SC),4,BSP,M,WEST BENGAL,14599,1089650,1077556,1298438,83.92
47.13,DR RANJIT KUMAR PANJA,BARASAT,1,WBTC,M,WEST BENGAL,499181,1070946,1059184,1273400,84.1
40.83,CHITRA GHOSH,BARASAT,2,FBL,F,WEST BENGAL,432474,1070946,1059184,1273400,84.1
10.68,QUAZI ABDUL GAFFAR,BARASAT,3,INC,M,WEST BENGAL,113115,1070946,1059184,1273400,84.1
1.06,MANOJ HOWLADER,BARASAT,4,BSP,M,WEST BENGAL,11202,1070946,1059184,1273400,84.1
0.24,CHAPALA BHAKTA (BHARATI),BARASAT,5,TRMRPPI,F,WEST BENGAL,2503,1070946,1059184,1273400,84.1
0.07,SUPROKASH MUKHOPADHYAY,BARASAT,6,IND,M,WEST BENGAL,709,1070946,1059184,1273400,84.1
48.85,AJAY CHAKRABORTY,BASIRHAT,1,CPI,M,WEST BENGAL,425442,882985,870909,1053262,83.83
35.06,DR SUDIPTO ROY,BASIRHAT,2,WBTC,M,WEST BENGAL,305366,882985,870909,1053262,83.83
15.14,SUSANTA GHOSH,BASIRHAT,3,INC,M,WEST BENGAL,131887,882985,870909,1053262,83.83
0.73,MOLLA JAFORULLA,BASIRHAT,4,INL,M,WEST BENGAL,6364,882985,870909,1053262,83.83
0.13,BIDDYUT PODDAR,BASIRHAT,5,SHS,M,WEST BENGAL,1114,882985,870909,1053262,83.83
0.08,BISWAPATI SUR,BASIRHAT,6,IND,M,WEST BENGAL,736,882985,870909,1053262,83.83
48.48,SANAT KUMAR MANDAL,JOYNAGAR (SC),1,RSP,M,WEST BENGAL,406745,858356,839016,1100779,77.98
27.49,KRISHNAPADA MAJUMDAR,JOYNAGAR (SC),2,BJP,M,WEST BENGAL,230684,858356,839016,1100779,77.98
12.77,JAGAT PADA SANPUI,JOYNAGAR (SC),3,INC,M,WEST BENGAL,107119,858356,839016,1100779,77.98
11.26,TARUN KANTI NASKAR,JOYNAGAR (SC),4,IND,M,WEST BENGAL,94468,858356,839016,1100779,77.98
46.5,RADHIKA RANJAN PRAMANIK,MATHURAPUR (SC),1,CPM,M,WEST BENGAL,393635,860017,846486,1061625,81.01
34.47,JAGARANJAN HALDAR,MATHURAPUR (SC),2,WBTC,M,WEST BENGAL,291759,860017,846486,1061625,81.01
16.46,MONORANJAN HALDER,MATHURAPUR (SC),3,INC,M,WEST BENGAL,139326,860017,846486,1061625,81.01
2.25,PRAHLAD KUMAR PURKAIT,MATHURAPUR (SC),4,IND,M,WEST BENGAL,19042,860017,846486,1061625,81.01
0.32,KALIDAS HALDER,MATHURAPUR (SC),5,IND,M,WEST BENGAL,2724,860017,846486,1061625,81.01
45.97,SAMIK LAHIRI,DIAMOND HARBOUR,1,CPM,M,WEST BENGAL,405048,896052,881104,1122823,79.8
39.05,KAKOLI GHOSH DASTIDAR,DIAMOND HARBOUR,2,WBTC,F,WEST BENGAL,344092,896052,881104,1122823,79.8
14.11,DR MAYA GHOSE,DIAMOND HARBOUR,3,INC,F,WEST BENGAL,124335,896052,881104,1122823,79.8
0.36,SAHADAT HOSSAIN JAMADER,DIAMOND HARBOUR,4,IND,M,WEST BENGAL,3210,896052,881104,1122823,79.8
0.25,BECHU MANDAL,DIAMOND HARBOUR,5,IND,M,WEST BENGAL,2229,896052,881104,1122823,79.8
0.18,RANENDRA KUMAR GUPTA,DIAMOND HARBOUR,6,IND,M,WEST BENGAL,1550,896052,881104,1122823,79.8
0.07,SAMBHU MONDAL,DIAMOND HARBOUR,7,IND,M,WEST BENGAL,640,896052,881104,1122823,79.8
48.88,KRISHNA BOSE,JADAVPUR,1,WBTC,F,WEST BENGAL,514338,1067448,1052189,1379055,77.4
41.45,MALINI BHATTACHARYA,JADAVPUR,2,CPM,F,WEST BENGAL,436137,1067448,1052189,1379055,77.4
8.69,RAM PYARE RAM,JADAVPUR,3,INC,M,WEST BENGAL,91407,1067448,1052189,1379055,77.4
0.34,SANDHYA MANDAL,JADAVPUR,4,BSP,F,WEST BENGAL,3568,1067448,1052189,1379055,77.4
0.26,NITAI ROY,JADAVPUR,5,IND,M,WEST BENGAL,2753,1067448,1052189,1379055,77.4
0.14,ABU SIDDIQUE LASKAR,JADAVPUR,6,IND,M,WEST BENGAL,1458,1067448,1052189,1379055,77.4
0.13,MD ASLAM,JADAVPUR,7,IND,M,WEST BENGAL,1370,1067448,1052189,1379055,77.4
0.11,BISWANATH PAUL,JADAVPUR,8,IND,M,WEST BENGAL,1158,1067448,1052189,1379055,77.4
46.01,TARIT BARAN TOPDAR,BARRACKPORE,1,CPM,M,WEST BENGAL,383054,846373,832611,1025177,82.56
42.65,ADHIKARY TARUN,BARRACKPORE,2,WBTC,M,WEST BENGAL,355097,846373,832611,1025177,82.56
9.94,LAL BAHADUR SINGH,BARRACKPORE,3,INC,M,WEST BENGAL,82741,846373,832611,1025177,82.56
0.85,PARIMAL KANTI RAY,BARRACKPORE,4,BSP,M,WEST BENGAL,7059,846373,832611,1025177,82.56
0.4,MEENA PAL,BARRACKPORE,5,CPI(ML)(L),F,WEST BENGAL,3315,846373,832611,1025177,82.56
0.11,PRADIP PAL,BARRACKPORE,6,IND,M,WEST BENGAL,888,846373,832611,1025177,82.56
0.05,NARAYAN PODDAR,BARRACKPORE,7,IND,M,WEST BENGAL,457,846373,832611,1025177,82.56
50.69,TAPAN SIKDAR,DUM DUM,1,BJP,M,WEST BENGAL,631383,1262384,1245481,1559854,80.93
39.66,NIRMAL KANTI CHATTERJEE,DUM DUM,2,CPM,M,WEST BENGAL,493978,1262384,1245481,1559854,80.93
8.92,PRADYUT GUHA,DUM DUM,3,INC,M,WEST BENGAL,111078,1262384,1245481,1559854,80.93
0.28,JAIHIND RAM,DUM DUM,4,BSP,M,WEST BENGAL,3524,1262384,1245481,1559854,80.93
0.24,ALOKE DAS,DUM DUM,5,IND,M,WEST BENGAL,2951,1262384,1245481,1559854,80.93
0.09,GOBINDA DEY,DUM DUM,6,IND,M,WEST BENGAL,1164,1262384,1245481,1559854,80.93
0.06,MILONKANTI CHOUDHURI,DUM DUM,7,RPI,M,WEST BENGAL,763,1262384,1245481,1559854,80.93
0.03,PRABIR GHOSAL,DUM DUM,8,IND,M,WEST BENGAL,355,1262384,1245481,1559854,80.93
0.02,TARUN SRIVASTAVA,DUM DUM,9,IND,M,WEST BENGAL,285,1262384,1245481,1559854,80.93
49.07,SUDIP BANDYOPADHYAY,CALCUTTA NORTH WEST,1,WBTC,M,WEST BENGAL,226832,469378,462269,695698,67.47
33.17,SARALA MAHESWARI,CALCUTTA NORTH WEST,2,CPM,F,WEST BENGAL,153349,469378,462269,695698,67.47
16.23,DEBIPRASAD PAL,CALCUTTA NORTH WEST,3,INC,M,WEST BENGAL,75047,469378,462269,695698,67.47
0.31,KANA RAM,CALCUTTA NORTH WEST,4,SHS,M,WEST BENGAL,1421,469378,462269,695698,67.47
0.3,RAMEN PANDEY,CALCUTTA NORTH WEST,5,IND,M,WEST BENGAL,1393,469378,462269,695698,67.47
0.18,ABDUL SAMAD SARDAR,CALCUTTA NORTH WEST,6,AIIC(S),M,WEST BENGAL,845,469378,462269,695698,67.47
0.17,ASHOKE DUTTA,CALCUTTA NORTH WEST,7,IND,M,WEST BENGAL,777,469378,462269,695698,67.47
0.15,GHOLAM MOHAMMAD,CALCUTTA NORTH WEST,8,IND,M,WEST BENGAL,698,469378,462269,695698,67.47
0.13,NARAYAN SAHA,CALCUTTA NORTH WEST,9,IND,M,WEST BENGAL,597,469378,462269,695698,67.47
0.1,ASHOK PANDEY,CALCUTTA NORTH WEST,10,SAP,M,WEST BENGAL,480,469378,462269,695698,67.47
0.07,BIHARI LAL THALIA,CALCUTTA NORTH WEST,11,IND,M,WEST BENGAL,323,469378,462269,695698,67.47
0.04,SULTAN AHMED TARAFDER,CALCUTTA NORTH WEST,12,IND,M,WEST BENGAL,206,469378,462269,695698,67.47
0.03,AMAR NATH SEN,CALCUTTA NORTH WEST,13,IND,M,WEST BENGAL,153,469378,462269,695698,67.47
0.03,INDRANIL COOMAR,CALCUTTA NORTH WEST,14,IND,M,WEST BENGAL,148,469378,462269,695698,67.47
47.1,AJIT KUMAR PANJA,CALCUTTA NORTH EAST,1,WBTC,M,WEST BENGAL,310361,668942,658932,910738,73.45
37.26,PRASANTA CHATTERJEE,CALCUTTA NORTH EAST,2,CPM,M,WEST BENGAL,245489,668942,658932,910738,73.45
14.27,SADHAN PANDE,CALCUTTA NORTH EAST,3,INC,M,WEST BENGAL,94024,668942,658932,910738,73.45
0.3,AJIT DAS,CALCUTTA NORTH EAST,4,IND,M,WEST BENGAL,1986,668942,658932,910738,73.45
0.26,SHARAD KUMAR SINGH,CALCUTTA NORTH EAST,5,IND,M,WEST BENGAL,1725,668942,658932,910738,73.45
0.21,FEROZ AHMED,CALCUTTA NORTH EAST,6,IND,M,WEST BENGAL,1368,668942,658932,910738,73.45
0.19,SWAPAN SARKAR,CALCUTTA NORTH EAST,7,IND,M,WEST BENGAL,1278,668942,658932,910738,73.45
0.14,BRIJ BHUSHAN SHARMA,CALCUTTA NORTH EAST,8,IND,M,WEST BENGAL,925,668942,658932,910738,73.45
0.12,ANJALI RAKSHIT,CALCUTTA NORTH EAST,9,IND,F,WEST BENGAL,769,668942,658932,910738,73.45
0.09,TARAPADA HALDER,CALCUTTA NORTH EAST,10,IND,M,WEST BENGAL,572,668942,658932,910738,73.45
0.07,MD SHAHID IQBAL,CALCUTTA NORTH EAST,11,IND,M,WEST BENGAL,435,668942,658932,910738,73.45
59.37,MAMATA BANERJEE,CALCUTTA SOUTH,1,WBTC,F,WEST BENGAL,503551,877430,848194,1178748,74.44
32.95,PRASANTA SUR,CALCUTTA SOUTH,2,CPM,M,WEST BENGAL,279470,877430,848194,1178748,74.44
6.69,SOUGATA RAY,CALCUTTA SOUTH,3,INC,M,WEST BENGAL,56725,877430,848194,1178748,74.44
0.23,PARTHA SARATHI GHOSH,CALCUTTA SOUTH,4,IND,M,WEST BENGAL,1937,877430,848194,1178748,74.44
0.18,SALIK RAM SHAW,CALCUTTA SOUTH,5,RJD,M,WEST BENGAL,1498,877430,848194,1178748,74.44
0.18,G JOSEPH,CALCUTTA SOUTH,6,IND,M,WEST BENGAL,1497,877430,848194,1178748,74.44
0.17,RINA SUTRADHAR,CALCUTTA SOUTH,7,IND,F,WEST BENGAL,1447,877430,848194,1178748,74.44
0.15,ADRISH BHATTACHARYA,CALCUTTA SOUTH,8,IND,M,WEST BENGAL,1236,877430,848194,1178748,74.44
0.06,ADDY SAMIR KUMAR,CALCUTTA SOUTH,9,IND,M,WEST BENGAL,493,877430,848194,1178748,74.44
0.04,PARESH NATH BANERJEE,CALCUTTA SOUTH,10,IND,M,WEST BENGAL,340,877430,848194,1178748,74.44
43.18,DR BIKRAM SARKAR,HOWRAH,1,WBTC,M,WEST BENGAL,437224,1027782,1012502,1367313,75.17
42.54,SWADESH CHAKRABORTY,HOWRAH,2,CPM,M,WEST BENGAL,430689,1027782,1012502,1367313,75.17
13.31,AMBICA BANERJEE,HOWRAH,3,INC,M,WEST BENGAL,134787,1027782,1012502,1367313,75.17
0.18,PROF DR SUSHEN MONDAL,HOWRAH,4,IND,M,WEST BENGAL,1794,1027782,1012502,1367313,75.17
0.13,RANJIT CHATTERJEE,HOWRAH,5,IND,M,WEST BENGAL,1339,1027782,1012502,1367313,75.17
0.12,MD SHAFI ALAM,HOWRAH,6,IND,M,WEST BENGAL,1263,1027782,1012502,1367313,75.17
0.12,ALOKE BARMAN,HOWRAH,7,IND,M,WEST BENGAL,1178,1027782,1012502,1367313,75.17
0.11,MUHAMMAD YAKUB,HOWRAH,8,IND,M,WEST BENGAL,1152,1027782,1012502,1367313,75.17
0.11,AMAR NATH OJHA,HOWRAH,9,IND,M,WEST BENGAL,1123,1027782,1012502,1367313,75.17
0.07,SHRIKANT UPADHYAY,HOWRAH,10,IND,M,WEST BENGAL,699,1027782,1012502,1367313,75.17
0.05,ALOKE BANERJEE,HOWRAH,11,IND,M,WEST BENGAL,514,1027782,1012502,1367313,75.17
0.04,BIMAN CHANDRA ROY,HOWRAH,12,IND,M,WEST BENGAL,447,1027782,1012502,1367313,75.17
0.03,NANDALAL SHOW,HOWRAH,13,IND,M,WEST BENGAL,293,1027782,1012502,1367313,75.17
47.5,HANNAN MOLLAH,ULUBERIA,1,CPM,M,WEST BENGAL,404000,862695,850440,1083621,79.61
34.16,SARADINDU BISWAS,ULUBERIA,2,WBTC,M,WEST BENGAL,290470,862695,850440,1083621,79.61
17.06,KARAR SAROJ RANJAN,ULUBERIA,3,INC,M,WEST BENGAL,145081,862695,850440,1083621,79.61
0.6,ABUL QUASEM,ULUBERIA,4,IND,M,WEST BENGAL,5094,862695,850440,1083621,79.61
0.27,SUJIT MONDAL,ULUBERIA,5,IND,M,WEST BENGAL,2318,862695,850440,1083621,79.61
0.14,BADAN CHANDRA MONDAL,ULUBERIA,6,IND,M,WEST BENGAL,1197,862695,850440,1083621,79.61
0.13,BHRIGURAM DOLUI,ULUBERIA,7,IND,M,WEST BENGAL,1078,862695,850440,1083621,79.61
0.11,SHIBNATH DOLUI,ULUBERIA,8,IND,M,WEST BENGAL,897,862695,850440,1083621,79.61
0.04,DILIP KUMAR DAS,ULUBERIA,9,IND,M,WEST BENGAL,305,862695,850440,1083621,79.61
44.68,AKBOR ALI KHANDOKER,SERAMPORE,1,WBTC,M,WEST BENGAL,439269,998052,983242,1308205,76.29
40.14,SUDARSAN RAY CHAUDHURI,SERAMPORE,2,CPM,M,WEST BENGAL,394658,998052,983242,1308205,76.29
14.65,PRADIP BHATTACHARYA,SERAMPORE,3,INC,M,WEST BENGAL,143999,998052,983242,1308205,76.29
0.41,ASHOKE ROY,SERAMPORE,4,LS,M,WEST BENGAL,4064,998052,983242,1308205,76.29
