TERRITORY,CONSTITUENCY,CANDIDATE,SEX,AGE,CATEGORY,PARTY,PARTY SYMBOL,GENERAL VOTES SECURED,POSTAL VOTES SECURED,TOTAL VOTES SECURED,% OF TOTAL VOTES,% OF TOTAL POLLED,TOTAL ELECTORS
Uttar Pradesh,Faizabad,RADHIKA PRASAD,M,61,GEN,ISSP,Basket containing Fruits,9055,0,9055,0.520791096341464,0.885371953997814,1738701
Uttar Pradesh,Faizabad,RAM JANAM,M,44,SC,MADP,Auto- Rickshaw,6308,0,6308,0.36279958428735,0.616778165192513,1738701
Uttar Pradesh,Faizabad,SHAILENDRA KUMAR SHUKLA,M,60,GEN,NAP,Almirah,4187,0,4187,0.240811962493839,0.409392862660281,1738701
Uttar Pradesh,Faizabad,None of the Above,,,,NOTA,NOTA,11537,0,11537,0.663541344946601,1.12805480212841,1738701
Uttar Pradesh,Ambedkar Nagar,ASHOK SINGH,M,61,GEN,INC,Hand,22774,1,22775,1.32507240626167,2.20168497778981,1718774
Uttar Pradesh,Ambedkar Nagar,RAKESH PANDEY,M,60,GEN,BSP,Elephant,292669,6,292675,17.0281258618061,28.2932228704559,1718774
Uttar Pradesh,Ambedkar Nagar,RAM MURTI VERMA,M,49,GEN,SP,Bicycle,234455,12,234467,13.6415258783296,22.6661897557604,1718774
Uttar Pradesh,Ambedkar Nagar,HARI OM PANDEY,M,58,GEN,BJP,Lotus,432074,30,432104,25.1402453143927,41.7719818064934,1718774
Uttar Pradesh,Ambedkar Nagar,GOPAL NISHAD,M,52,GEN,SBSP,Ring,5792,0,5792,0.336984385381673,0.559919182935612,1718774
Uttar Pradesh,Ambedkar Nagar,J.S. KASHYAP(JAHAR SINGH KASHYAP),M,62,GEN,BMUP,Cot,6896,0,6896,0.401216215744478,0.666644110069748,1718774
Uttar Pradesh,Ambedkar Nagar,BALMUKUND DHURIYA,M,35,GEN,CPI(ML)(L),Flag with Three Stars,1942,0,1942,0.112987513192543,0.187735333781243,1718774
Uttar Pradesh,Ambedkar Nagar,BRIJESH KUMAR,M,31,GEN,AAAP,Broom,3025,0,3025,0.175997542434317,0.292430167192719,1718774
Uttar Pradesh,Ambedkar Nagar,RAM BAHAL VERMA,M,61,GEN,SPP,Bat,1137,0,1137,0.0661518035529977,0.109915074412602,1718774
Uttar Pradesh,Ambedkar Nagar,SREERAM,M,53,GEN,MBCOI,Scissors,4138,0,4138,0.240753001848992,0.400025134493709,1718774
Uttar Pradesh,Ambedkar Nagar,SURENDRA KUMAR,M,39,SC,ARVP,Razor,2590,0,2590,0.150688804927233,0.250378225794758,1718774
Uttar Pradesh,Ambedkar Nagar,SURESH KUMAR BAUDDH,M,30,SC,MADP,Auto- Rickshaw,7694,0,7694,0.44764465834368,0.743787671530836,1718774
Uttar Pradesh,Ambedkar Nagar,TIGER RAMNIHOR PATEL,M,63,GEN,IND,Cup & Saucer,7040,0,7040,0.409594280574409,0.680564752739418,1718774
Uttar Pradesh,Ambedkar Nagar,VINOD KUMAR TIWARI,M,43,GEN,IND,Gas Cylinder,4707,0,4707,0.273857994128373,0.455031007264835,1718774
Uttar Pradesh,Ambedkar Nagar,None of the Above,,,,NOTA,NOTA,7422,0,7422,0.431819424776032,0.717493124265904,1718774
Uttar Pradesh,Bahraich,"""COMANDO"" KAMAL KISHOR",M,62,SC,INC,Hand,24418,3,24421,1.49032124200557,2.61374460843599,1638640
Uttar Pradesh,Bahraich,DR.VIJAY KUMAR,M,41,SC,BSP,Elephant,96883,21,96904,5.91368451886931,10.3714961523231,1638640
Uttar Pradesh,Bahraich,SHABBIR AHMAD,M,55,SC,SP,Bicycle,336696,51,336747,20.5503954498853,36.0415484892918,1638640
Uttar Pradesh,Bahraich,SADHVI SAVITRI BAI FOOLE,F,33,SC,BJP,Lotus,432286,106,432392,26.3872479617244,46.2782956771162,1638640
Uttar Pradesh,Bahraich,JAGAT RAM,M,40,SC,AAAP,Broom,8318,1,8319,0.507677098081336,0.890370639923796,1638640
Uttar Pradesh,Bahraich,MADHAV,M,35,SC,LD,Battery Torch,2676,0,2676,0.163306156324757,0.28640844241328,1638640
Uttar Pradesh,Bahraich,RAMASHANKER GOND,M,31,SC,jhspt,BUCKET,5735,0,5735,0.349985353707953,0.613808825575546,1638640
Uttar Pradesh,Bahraich,VINOD KUMAR,M,31,SC,BMUP,Cot,3719,0,3719,0.22695650051262,0.398039236672268,1638640
Uttar Pradesh,Bahraich,HIRA LAL RAO,M,63,SC,ANC,Kite,4026,0,4026,0.245691549089489,0.430897006411011,1638640
Uttar Pradesh,Bahraich,RAM NARESH,M,30,SC,IND,Television,5826,0,5826,0.355538739442465,0.623548425074652,1638640
Uttar Pradesh,Bahraich,None of the Above,,,,NOTA,NOTA,13498,0,13498,0.823731875213592,1.44467158284546,1638640
Uttar Pradesh,Kaiserganj,KRISHNA KUMAR OJHA,M,42,GEN,BSP,Elephant,146542,184,146726,8.57060912973206,15.5523827391722,1711967
Uttar Pradesh,Kaiserganj,BRIJ BHUSAN SHARAN SINGH,M,57,GEN,BJP,Lotus,380984,516,381500,22.2843080503304,40.4375094734008,1711967
Uttar Pradesh,Kaiserganj,MUKESH SRIVASTAV ALIAS GYANENDRA PRATAP,M,37,GEN,INC,Hand,57383,18,57401,3.35292677954657,6.08428173337531,1711967
Uttar Pradesh,Kaiserganj,VINOD KUMAR ALIAS  PANDIT SINGH,M,47,GEN,SP,Bicycle,303091,191,303282,17.7154115704333,32.1467070723773,1711967
Uttar Pradesh,Kaiserganj,GOVIND PRASAD,M,25,GEN,SPP,Bat,5849,0,5849,0.341653781877805,0.61997114786349,1711967
Uttar Pradesh,Kaiserganj,CHAMAN LAL KASAUNDHAN,M,56,GEN,LD,Almirah,1821,1,1822,0.106427285105379,0.193124881416871,1711967
Uttar Pradesh,Kaiserganj,NIRHU,M,41,SC,CPIM,Saw,1466,0,1466,0.0856324917477965,0.155390272314562,1711967
Uttar Pradesh,Kaiserganj,NIHALUDDIN AHAMAD,M,62,GEN,AIPF,Scissors,2119,0,2119,0.123775750350328,0.224605721033123,1711967
Uttar Pradesh,Kaiserganj,RIZWAN AHMAD,M,28,GEN,AAAP,Broom,3706,4,3710,0.216709784709635,0.393245504970687,1711967
Uttar Pradesh,Kaiserganj,JAMEER AHMAD,M,58,GEN,IND,Auto- Rickshaw,3901,4,3905,0.228100191183592,0.413914743102569,1711967
Uttar Pradesh,Kaiserganj,NISHANT KANCHAN,M,29,GEN,IND,Sewing Machine,3238,8,3246,0.189606458535708,0.344063317826105,1711967
Uttar Pradesh,Kaiserganj,PRAHLAD  NATH MISHRA,M,59,GEN,IND,Telephone,3862,5,3867,0.225880522229693,0.409886891569177,1711967
Uttar Pradesh,Kaiserganj,MUNNI,F,37,GEN,IND,Television,5240,5,5245,0.306372727978986,0.555949507701146,1711967
Uttar Pradesh,Kaiserganj,RAMPHER  ALIAS  CHUNTI,M,64,SC,IND,Coat,11364,2,11366,0.663914666579438,1.20475159285629,1711967
Uttar Pradesh,Kaiserganj,None of the Above,,,,NOTA,NOTA,11847,6,11853,0.692361476593883,1.2563716901395,1711967
Uttar Pradesh,Shrawasti,ATIQ AHMAD,M,51,GEN,SP,Bicycle,259986,65,260051,14.5435886537515,26.5305102244857,1788080
Uttar Pradesh,Shrawasti,DADDAN MISHRA,M,47,GEN,BJP,Lotus,345872,92,345964,19.3483513041922,35.2953899016115,1788080
Uttar Pradesh,Shrawasti,LAL JI VERMA,M,58,GEN,BSP,Elephant,194827,63,194890,10.8994004742517,19.8827581422491,1788080
Uttar Pradesh,Shrawasti,VINAY KUMAR PANDEY ''''''''VINNU'''''''',M,49,GEN,INC,Hand,20000,6,20006,1.11885374256185,2.0410203673551,1788080
Uttar Pradesh,Shrawasti,PRAKSH CHANDRA MISHRA,M,40,GEN,JSK,Telephone,4489,0,4489,0.251051407095879,0.457969630563683,1788080
Uttar Pradesh,Shrawasti,RATNESH,M,39,GEN,AAAP,Broom,2577,1,2578,0.144176994317928,0.263008622765243,1788080
Uttar Pradesh,Shrawasti,RAM SUDHI,M,43,SC,JSEP,Letter Box,2961,0,2961,0.165596617601002,0.302082440654726,1788080
Uttar Pradesh,Shrawasti,RIZWAN ZAHEER,M,51,GEN,PECP,Ceiling Fan,101807,10,101817,5.69420831282717,10.3874123134557,1788080
Uttar Pradesh,Shrawasti,SAXSEN,M,42,GEN,SPP,Bat,3188,0,3188,0.178291799024652,0.325241074234133,1788080
Uttar Pradesh,Shrawasti,ARJUN YADAV,M,42,GEN,IND,Mixee,3730,0,3730,0.208603641895217,0.380536137670425,1788080
Uttar Pradesh,Shrawasti,ARUN KUMAR,M,41,GEN,IND,Basket containing Fruits,10083,0,10083,0.56390094402935,1.02867181665708,1788080
Uttar Pradesh,Shrawasti,TEJ BAHADUR,M,37,GEN,IND,Walking Stick,3474,0,3474,0.194286609100264,0.35441891213594,1788080
Uttar Pradesh,Shrawasti,RAM ADHAR,M,66,SC,IND,Sewing Machine,6278,0,6278,0.351102858932486,0.640484148068346,1788080
Uttar Pradesh,Shrawasti,VIJAY KUMAR,M,60,GEN,IND,HOCKEY & BALL,5542,0,5542,0.309941389646996,0.565397124656701,1788080
Uttar Pradesh,Shrawasti,None of the Above,,,,NOTA,NOTA,14587,0,14587,0.815791239765559,1.48817175340442,1788080
Uttar Pradesh,Gonda,AKBAR AHMAD DUMPY,M,62,GEN,BSP,Elephant,116051,127,116178,6.79075884441717,13.2937572731881,1710825
Uttar Pradesh,Gonda,OM PRAKASH,M,55,SC,CPI,Ears of Corn And Sickle,18445,5,18450,1.07842707465696,2.11115548288248,1710825
Uttar Pradesh,Gonda,KIRTI VARDHAN SINGH,M,48,GEN,BJP,Lotus,358978,661,359639,21.0213785746643,41.1519700112938,1710825
Uttar Pradesh,Gonda,NANDITA SHUKLA,F,50,GEN,SP,Bicycle,198903,324,199227,11.6450835123405,22.7967031646736,1710825
Uttar Pradesh,Gonda,BENI PRASAD VERMA,M,73,GEN,INC,Hand,102120,134,102254,5.97688249820993,11.7004928317975,1710825
Uttar Pradesh,Gonda,AJAY  KUMAR  PRABHAKAR,M,27,SC,BMUP,Cot,3193,7,3200,0.187044262271127,0.366162468575823,1710825
Uttar Pradesh,Gonda,PREM KUMAR,M,25,SC,MBCOI,Scissors,1900,0,1900,0.111057530723481,0.217408965716895,1710825
Uttar Pradesh,Gonda,MASOOD ALAM KHAN,M,41,GEN,PECP,Ceiling Fan,42730,14,42744,2.49844373328657,4.89101517400155,1710825
Uttar Pradesh,Gonda,MAHESH KUMAR,M,25,GEN,JPS,Saw,2550,5,2555,0.149343153157103,0.292357846003508,1710825
Uttar Pradesh,Gonda,MASHOOQ AHMAD,M,26,GEN,AAAP,Broom,3346,12,3358,0.196279572720763,0.384241740461754,1710825
Uttar Pradesh,Gonda,RAJENDRA PRASAD,M,34,GEN,SPP,Bat,1517,2,1519,0.0887875732468254,0.173812746802086,1710825
Uttar Pradesh,Gonda,RAJESH  KUMAR  MAURYA,M,46,GEN,SP(I),Battery Torch,2196,3,2199,0.12853447897944,0.251622271374448,1710825
Uttar Pradesh,Gonda,SATYA PRAKASH,M,44,GEN,SHS,Bow & Arrow,4743,5,4748,0.277526924144784,0.543293562749377,1710825
Uttar Pradesh,Gonda,TILAK RAM,M,38,SC,IND,Sewing Machine,5374,0,5374,0.314117457951573,0.614924095664522,1710825
Uttar Pradesh,Gonda,BRIJNANDAN TIWARI,M,36,GEN,IND,Walking Stick,2393,2,2395,0.139990940043546,0.274049722574717,1710825
Uttar Pradesh,Gonda,None of the Above,,,,NOTA,NOTA,7983,5,7988,0.4669092396943,0.914033062182397,1710825
Uttar Pradesh,Domariyaganj,JAGDAMBIKA PAL,M,64,GEN,BJP,Lotus,298845,0,298845,16.9661891150013,31.9610407805533,1761415
Uttar Pradesh,Domariyaganj,MATA PRASAD PANDEY,M,77,GEN,SP,Bicycle,174778,0,174778,9.92259064445346,18.6922544648348,1761415
Uttar Pradesh,Domariyaganj,MUHAMMAD MUQEEM,M,66,GEN,BSP,Elephant,195257,0,195257,11.0852354499082,20.8824539131941,1761415
Uttar Pradesh,Domariyaganj,VASUNDHARA,F,57,GEN,INC,Hand,88117,0,88117,5.00262572988194,9.42398578012019,1761415
Uttar Pradesh,Domariyaganj,HAMIDULLAH CHAUDHARY,M,49,GEN,NCP,Clock,7159,0,7159,0.406434599455551,0.765644701929031,1761415
Uttar Pradesh,Domariyaganj,DR. MOHD. AYUB,M,58,GEN,PECP,Ceiling Fan,99242,0,99242,5.6342202149976,10.6137884493422,1761415
Uttar Pradesh,Domariyaganj,ARJUN SINGH,M,45,GEN,BMUP,Cot,9529,0,9529,0.540985514486932,1.01911277618127,1761415
Uttar Pradesh,Domariyaganj,PINGLE PRASAD,M,46,SC,S(J),Gas Stove,5521,0,5521,0.313441182231331,0.590462969597734,1761415
Uttar Pradesh,Domariyaganj,BADRE ALAM,M,65,GEN,AAAP,Broom,3174,0,3174,0.180196035573672,0.339454712099839,1761415
Uttar Pradesh,Domariyaganj,MANOJ KUMAR,M,33,GEN,SBSP,Ring,2709,0,2709,0.153796805409287,0.289723634240221,1761415
Uttar Pradesh,Domariyaganj,RAVI KUMAR,M,25,GEN,SPP,Bat,2535,0,2535,0.143918383799389,0.271114585750816,1761415
Uttar Pradesh,Domariyaganj,DR. SATYENDRA  NATH PANDEY,M,65,GEN,AAMJP,Pen Nib with Seven Rays,9371,0,9371,0.53201545348484,1.00221490456446,1761415
Uttar Pradesh,Domariyaganj,SANTRAM,M,55,SC,BRABSVP,Brush,3238,0,3238,0.183829478004899,0.346299419590195,1761415
Uttar Pradesh,Domariyaganj,KALI RAM,M,58,GEN,IND,Television,4939,0,4939,0.280399565122359,0.52821891085731,1761415
Uttar Pradesh,Domariyaganj,DIWAKAR PRASAD,M,63,SC,IND,Table,5123,0,5123,0.290845712112137,0.547897444892084,1761415
Uttar Pradesh,Domariyaganj,MUKESH NARAYAN SHUKLA URF GYANESH NARAYAN SHUKLA,M,25,GEN,IND,Glass Tumbler,10952,0,10952,0.621772836043749,1.17130056928716,1761415
Uttar Pradesh,Domariyaganj,RAM UGRAH,M,33,GEN,IND,Kettle,7762,0,7762,0.44066843986227,0.830134680314728,1761415
Uttar Pradesh,Domariyaganj,None of the Above,,,,NOTA,NOTA,6776,0,6776,0.384690717406176,0.724683405541432,1761415
Uttar Pradesh,Basti,AMBIKA SINGH,M,67,GEN,INC,Hand,27673,0,27673,1.54816064663246,2.63919606233054,1787476
Uttar Pradesh,Basti,"BRIJ KISHOR SINGH ""DIMPAL""",M,33,GEN,SP,Bicycle,324114,4,324118,18.1327189847584,30.9113919463177,1787476
Uttar Pradesh,Basti,RAM PRASAD CHAUDHARY,M,60,GEN,BSP,Elephant,283745,2,283747,15.8741711776829,27.0611775050809,1787476
Uttar Pradesh,Basti,HARISH CHANDRA  ALIAS  HARISH DWIVEDI,M,40,GEN,BJP,Lotus,357673,7,357680,20.0103386003504,34.1122266315321,1787476
Uttar Pradesh,Basti,ANAND RAJPAL,M,52,GEN,AAAP,Broom,8407,0,8407,0.470327993215014,0.801782289452276,1787476
Uttar Pradesh,Basti,PURUSHOTTAM PANDEY,M,39,GEN,PECP,Ceiling Fan,8172,0,8172,0.457180963548601,0.779370152183181,1787476
Uttar Pradesh,Basti,BHAGWANDAS,M,47,SC,BSP(K),Candles,3532,0,3532,0.197597058645822,0.336849654614659,1787476
Uttar Pradesh,Basti,RAM KARAN ALIAS R.K. GAUTAM,M,63,SC,BMUP,Cot,2803,0,2803,0.156813294276399,0.267324343682019,1787476
Uttar Pradesh,Basti,SHIVPOOJAN RAJBHAR,M,36,GEN,SBSP,Ring,7063,0,7063,0.395138172484554,0.673603938432428,1787476
Uttar Pradesh,Basti,SITA RAM,M,68,GEN,JPS,Saw,2240,0,2240,0.1253163678841,0.213630585033079,1787476
Uttar Pradesh,Basti,ARUN KUMAR,M,39,GEN,IND,Harmonium,3587,0,3587,0.200674023035834,0.342095048443596,1787476
Uttar Pradesh,Basti,KRISHNA  KUMAR UPADHYAY ADVOCATE,M,49,GEN,IND,Gas Cylinder,4823,0,4823,0.269821804600453,0.459973353399349,1787476
Uttar Pradesh,Basti,RAM SHANKAR GUPTA,M,65,GEN,IND,Almirah,4521,0,4521,0.252926472858936,0.431171372738639,1787476
Uttar Pradesh,Basti,None of the Above,,,,NOTA,NOTA,10168,0,10168,0.568846798502469,0.969730262775157,1787476
Uttar Pradesh,Sant Kabir Nagar,BHAL CHANDRA YADAV,M,55,GEN,SP,Bicycle,240167,2,240169,12.6118315509776,23.7289960904348,1904315
Uttar Pradesh,Sant Kabir Nagar,BHISM SHANKAR ALIAS KUSHAL TIWARI,M,49,GEN,BSP,Elephant,250910,4,250914,13.176076436934,24.7906154625924,1904315
Uttar Pradesh,Sant Kabir Nagar,ROHIT KUMAR PANDEY,M,34,GEN,INC,Hand,22029,0,22029,1.15679391277178,2.17649261510098,1904315
Uttar Pradesh,Sant Kabir Nagar,SHARAD TRIPATHI,M,42,GEN,BJP,Lotus,348884,8,348892,18.3211285947966,34.47096379626,1904315
Uttar Pradesh,Sant Kabir Nagar,AFTAB ALAM KHAN,M,27,GEN,AAAP,Broom,7457,1,7458,0.391636887804801,0.736859681484548,1904315
Uttar Pradesh,Sant Kabir Nagar,JANTRI LAL CHAUHAN,M,37,GEN,JPS,Saw,2439,0,2439,0.128077550195215,0.24097623533666,1904315
Uttar Pradesh,Sant Kabir Nagar,JYOTI SINGH,F,44,GEN,BSP(K),Sewing Machine,1884,0,1884,0.0989332122049136,0.186141544638896,1904315
Uttar Pradesh,Sant Kabir Nagar,PREM PRAKASH,M,61,GEN,IPP,Candles,2155,0,2155,0.113164051115493,0.212916681898525,1904315
Uttar Pradesh,Sant Kabir Nagar,SANT SIROMANI BABOOLAL YADAV MAHARAJ JI,M,34,GEN,SBSP,Ring,3900,0,3900,0.204798050742656,0.385324853551855,1904315
Uttar Pradesh,Sant Kabir Nagar,MOHAMMAD ALI,M,28,GEN,PPI,Auto- Rickshaw,4082,0,4082,0.214355293110646,0.403306680050942,1904315
Uttar Pradesh,Sant Kabir Nagar,RAVIKANT,M,34,GEN,MBCOI,Scissors,1721,0,1721,0.0903737039302846,0.170036941785319,1904315
Uttar Pradesh,Sant Kabir Nagar,RAJMANI,M,46,SC,BMUP,Cot,5036,0,5036,0.264452047061542,0.497563067304396,1904315
Uttar Pradesh,Sant Kabir Nagar,RAJARAM,M,37,GEN,PECP,Ceiling Fan,69193,0,69193,3.63348500641963,6.83635451072142,1904315
Uttar Pradesh,Sant Kabir Nagar,RAJENDRA KUMAR,M,34,SC,RJPK,Battery Torch,2278,0,2278,0.119623066561992,0.225069234972084,1904315
Uttar Pradesh,Sant Kabir Nagar,LOTAN URF LAUTAN PRASAD,M,52,SC,SSD,Carrot,3618,0,3618,0.18998957630434,0.357462902602721,1904315
Uttar Pradesh,Sant Kabir Nagar,SHABBEER HUSEN,M,41,GEN,jhspt,BUCKET,8993,0,8993,0.472243300084282,0.888519591792778,1904315
Uttar Pradesh,Sant Kabir Nagar,APARNA,F,35,GEN,IND,Pressure Cooker,11046,0,11046,0.580051094488044,1.09135854675225,1904315
Uttar Pradesh,Sant Kabir Nagar,AMIT,M,34,GEN,IND,Bat,2796,0,2796,0.146824448686273,0.27624827962333,1904315
Uttar Pradesh,Sant Kabir Nagar,KRIPANARAYAN RAI,M,50,GEN,IND,Almirah,1215,0,1215,0.0638024696544427,0.120043512068078,1904315
Uttar Pradesh,Sant Kabir Nagar,KAILASH NATH BELDAR,M,52,SC,IND,Kettle,3181,0,3181,0.167041692157022,0.314286758756013,1904315
Uttar Pradesh,Sant Kabir Nagar,JAIYANTRI PRASAD,M,55,GEN,IND,Dolli,1335,0,1335,0.0701039481388321,0.131899661408135,1904315
Uttar Pradesh,Sant Kabir Nagar,MOHAMMAD IRFAN,M,28,GEN,IND,Cup & Saucer,2164,0,2164,0.113636662001822,0.213805893099029,1904315
Uttar Pradesh,Sant Kabir Nagar,SHAYAM LAL,M,65,SC,IND,Gas Cylinder,1477,0,1477,0.0775606976786929,0.145929438127203,1904315
Uttar Pradesh,Sant Kabir Nagar,SUBODH CHANDRA,M,29,GEN,IND,Ice Cream,3061,0,3061,0.160740213672633,0.302430609415956,1904315
Uttar Pradesh,Sant Kabir Nagar,SURENDRA KUMAR CHAUDHARY,M,45,GEN,IND,Coat,5866,0,5866,0.308037273245235,0.579568100239791,1904315
Uttar Pradesh,Sant Kabir Nagar,None of the Above,,,,NOTA,NOTA,4747,0,4747,0.249275986378304,0.469009507643758,1904315
Uttar Pradesh,Maharajganj,AKHILESH,M,50,GEN,SP,Bicycle,213973,1,213974,12.2752678943809,20.1816379483533,1743131
Uttar Pradesh,Maharajganj,KASHI NATH SHUKLA,M,59,GEN,BSP,Elephant,231084,0,231084,13.2568349710951,21.795421984247,1743131
Uttar Pradesh,Maharajganj,PANKAJ,M,44,GEN,BJP,Lotus,471541,1,471542,27.0514379011101,44.4749825747165,1743131
Uttar Pradesh,Maharajganj,HARSH VARDHAN,M,66,GEN,INC,Hand,57193,0,57193,3.28105001861593,5.39433958882933,1743131
Uttar Pradesh,Maharajganj,ARAT KHARVAR,M,48,GEN,BMUP,Cot,3752,0,3752,0.215244866851659,0.353881806117666,1743131
Uttar Pradesh,Maharajganj,KAVILAS,M,35,GEN,SBSP,Ring,5195,0,5195,0.298026941176538,0.489982937841491,1743131
Uttar Pradesh,Maharajganj,MUMMATAJ,M,34,GEN,PECP,Ceiling Fan,3582,0,3582,0.20549230092288,0.337847715755192,1743131
Uttar Pradesh,Maharajganj,MANGAL LAL,M,69,GEN,LD,Battery Torch,1491,0,1491,0.0855357399988871,0.140628404296759,1743131
Uttar Pradesh,Maharajganj,PASHUPATI NATH GUPTA,M,55,GEN,AAAP,Broom,3196,0,3196,0.183348239461062,0.301440898814515,1743131
Uttar Pradesh,Maharajganj,RADHEYSHYAM,M,31,SC,MBCOI,Scissors,1961,0,1961,0.11249871639022,0.18495794824007,1743131
Uttar Pradesh,Maharajganj,RAMSAMUJH,M,59,GEN,S(J),Auto- Rickshaw,5001,0,5001,0.286897542410754,0.47168521119255,1743131
Uttar Pradesh,Maharajganj,VIMLESH TRIPATHI,M,30,GEN,NAP,HOCKEY & BALL,2339,0,2339,0.134183833573036,0.220610219751924,1743131
Uttar Pradesh,Maharajganj,SHIVCHARAN,M,25,GEN,jhspt,BUCKET,3455,0,3455,0.198206560493732,0.325869307072637,1743131
Uttar Pradesh,Maharajganj,SHREE AKHILESH KUMAR,M,30,GEN,ADUP,Kettle,5422,0,5422,0.311049485093203,0.511393164384324,1743131
Uttar Pradesh,Maharajganj,AJAYDHAR,M,35,GEN,IND,Bat,4079,0,4079,0.234004214255842,0.384723850520778,1743131
Uttar Pradesh,Maharajganj,ANIL KUMAR SHAHANI,M,38,GEN,IND,Telephone,15517,0,15517,0.890179797158102,1.46353517737948,1743131
Uttar Pradesh,Maharajganj,GOVIND DAS,M,55,GEN,IND,Diesel Pump,4216,0,4216,0.241863635033741,0.39764544098936,1743131
Uttar Pradesh,Maharajganj,TEJ PRATAP,M,49,GEN,IND,Cauliflower,6131,0,6131,0.351723421819703,0.578264753013702,1743131
Uttar Pradesh,Maharajganj,DAYARAM NISHAD,M,34,GEN,IND,Cup & Saucer,4210,0,4210,0.24151942682449,0.397079531917743,1743131
Uttar Pradesh,Maharajganj,DINESH KUMAR,M,60,SC,IND,Walking Stick,1671,0,1671,0.0958619862764187,0.157605676445261,1743131
Uttar Pradesh,Maharajganj,DINANATH,M,41,SC,IND,Sewing Machine,2149,0,2149,0.123283906946753,0.202689765817394,1743131
Uttar Pradesh,Maharajganj,RAKESH KUMAR GIRI,M,37,GEN,IND,Hat,2545,0,2545,0.146001648757322,0.240039764544099,1743131
Uttar Pradesh,Maharajganj,RAKESH KUMAR GUPTA,M,27,GEN,IND,Gas Cylinder,1828,0,1828,0.104868767751821,0.172413630485899,1743131
Uttar Pradesh,Maharajganj,None of the Above,,,,NOTA,NOTA,4545,0,4545,0.260737718507674,0.428676121749678,1743131
Uttar Pradesh,Gorakhpur,ASTBHUJA PRASAD TRIPATHI,M,54,GEN,INC,Hand,45693,26,45719,2.40122311695242,4.3926027413054,1903988
Uttar Pradesh,Gorakhpur,ADITYANATH,M,41,GEN,BJP,Lotus,538604,523,539127,28.3156721575976,51.7983931868972,1903988
Uttar Pradesh,Gorakhpur,RAJMATI NISHAD,F,56,GEN,SP,Bicycle,226216,128,226344,11.8878900497272,21.7467415052392,1903988
Uttar Pradesh,Gorakhpur,RAM BHUAL NISHAD,M,53,GEN,BSP,Elephant,176277,135,176412,9.26539452979746,16.9493609833804,1903988
Uttar Pradesh,Gorakhpur,INDRA DEO YADAVA,M,66,GEN,BSCP,FLUTE,2398,0,2398,0.125946171929655,0.230395707991215,1903988
Uttar Pradesh,Gorakhpur,FAIZ AHAMAD FAIZI,M,37,GEN,PECP,Ceiling Fan,5045,1,5046,0.265022678714362,0.484810985205867,1903988
Uttar Pradesh,Gorakhpur,MUNNA,M,45,GEN,SWPI,Gas Stove,4024,0,4024,0.211345869826911,0.386618986220454,1903988
Uttar Pradesh,Gorakhpur,RAJIT MISHRA,M,49,GEN,NAP,HOCKEY & BALL,1170,1,1171,0.0615024884610617,0.112507662242582,1903988
Uttar Pradesh,Gorakhpur,RAJESH,M,49,GEN,CPI(ML)(L),Flag with Three Stars,1872,1,1873,0.0983724687340466,0.179954612621995,1903988
Uttar Pradesh,Gorakhpur,RADHE MOHAN MISRA,M,77,GEN,AAAP,Broom,11844,29,11873,0.623585862936111,1.1407373815595,1903988
Uttar Pradesh,Gorakhpur,MOHD. WASEEM KHAN,M,31,GEN,BMUP,Cot,2013,3,2016,0.105883020271136,0.193693806217802,1903988
Uttar Pradesh,Gorakhpur,SUBASH KUMAR MAURYA,M,35,GEN,RJPK,Battery Torch,2122,1,2123,0.111502803589098,0.203974181845433,1903988
Uttar Pradesh,Gorakhpur,ACHHE LAL GUPTA,M,46,GEN,IND,Auto- Rickshaw,5338,1,5339,0.280411431164482,0.512961920335736,1903988
Uttar Pradesh,Gorakhpur,ASHOK,M,54,GEN,IND,Balloon,4194,0,4194,0.220274497528346,0.402952293292391,1903988
Uttar Pradesh,Gorakhpur,RAMKISHUN,M,47,GEN,IND,Glass Tumbler,4387,0,4387,0.230411116036446,0.421495400732885,1903988
Uttar Pradesh,Gorakhpur,None of the Above,,,,NOTA,NOTA,8149,4,8153,0.428206480292943,0.783326191514751,1903988
Uttar Pradesh,Kushi Nagar,KUNWAR RATANJIT PRATAP NARAIN SINGH,M,49,GEN,INC,Hand,284378,133,284511,16.9251846528716,29.9235795000379,1680992
Uttar Pradesh,Kushi Nagar,RAJESH PANDEY URF GUDDU,M,55,GEN,BJP,Lotus,369917,134,370051,22.0138465858255,38.9202896111873,1680992
Uttar Pradesh,Kushi Nagar,RADHE SHYAM SINGH,M,50,GEN,SP,Bicycle,111218,38,111256,6.61847290171518,11.7014026201314,1680992
Uttar Pradesh,Kushi Nagar,DR. SANGAM MISHRA,M,58,GEN,BSP,Elephant,132811,70,132881,7.90491566884316,13.9758222618617,1680992
Uttar Pradesh,Kushi Nagar,AKHAND,M,49,GEN,AAAP,Broom,3800,2,3802,0.226175972283033,0.399877155045478,1680992
Uttar Pradesh,Kushi Nagar,AMEERUDDIN,M,36,GEN,ADUP,Grapes,3843,0,3843,0.228615008280825,0.404189349510724,1680992
Uttar Pradesh,Kushi Nagar,ARVIND,M,45,GEN,S(J),Gas Stove,3630,0,3630,0.215943918828882,0.381786973386398,1680992
