AGE,CANDIDATES,CATEGORY,CONSTITUENCY,GENERAL VOTES POLLED,No,PARTY,POSTAL VOTES POLLED,SEX,TERRITORY,TOTAL VOTES POLLED,TOTAL GENERAL VOTES POLLED,TOTAL POSTAL VOTES POLLED,TOTAL ELECTORS,TOTAL MEN ELECTORS,TOTAL WOMEN ELECTORS,% OF TOTAL VOTES,TOTAL VOTES RECEIVED,% OF TOTAL POLLED
36,PECHARA VENKATESHWAR RAO,GEN,CUDDAPAH,617,6,TRS,0,M,ANDHRA PRADESH,819201,814047,5154,1143505,560870,582635,0.05395691317484401,617,0.07531729087244766
48,N BHASKARA REDDY,GEN,CUDDAPAH,485,8,PP,0,M,ANDHRA PRADESH,819201,814047,5154,1143505,560870,582635,0.04241345687163589,485,0.05920402929195643
50,NIZAMODDIN,GEN,HINDUPUR,417870,1,INC,1874,M,ANDHRA PRADESH,868063,865406,2657,1179211,595681,583530,35.595326027318265,419744,48.354094115288866
45,B K PARDHASARATHI,GEN,HINDUPUR,417131,2,TDP,773,M,ANDHRA PRADESH,868063,865406,2657,1179211,595681,583530,35.439289491024084,417904,48.14212793311084
31,B SURENDER KUMAR,GEN,HINDUPUR,16905,3,TRS,2,M,ANDHRA PRADESH,868063,865406,2657,1179211,595681,583530,1.4337552821335622,16907,1.9476696967846805
40,SMT DESAI REDDY PRABHAVATHI,GEN,HINDUPUR,13500,4,IND,8,F,ANDHRA PRADESH,868063,865406,2657,1179211,595681,583530,1.1455117023162098,13508,1.5561082548156069
47,ANANTHA VENKATA RAMI REDDY,GEN,ANANTAPUR,456967,1,INC,1958,M,ANDHRA PRADESH,875135,872718,2417,1280923,642399,638524,35.82768050850832,458925,52.44048061156279
39,KALAVA SRINIVASULU,GEN,ANANTAPUR,385074,2,TDP,447,M,ANDHRA PRADESH,875135,872718,2417,1280923,642399,638524,30.097125276070457,385521,44.0527461477372
41,GADDALA NAGABHUSHANAM,SC,ANANTAPUR,9291,3,BSP,5,M,ANDHRA PRADESH,875135,872718,2417,1280923,642399,638524,0.7257266830246627,9296,1.062236112142698
32,YATHAM POTHALAIAH,GEN,ANANTAPUR,7102,7,IND,0,M,ANDHRA PRADESH,875135,872718,2417,1280923,642399,638524,0.5544439439373015,7102,0.8115319350728744
34,K VENKATESULU,GEN,ANANTAPUR,6227,5,PPOI,5,M,ANDHRA PRADESH,875135,872718,2417,1280923,642399,638524,0.4865241704614563,6232,0.7121187016860255
32,A JAGAN MOHAN RAO,GEN,ANANTAPUR,4419,4,TRS,0,M,ANDHRA PRADESH,875135,872718,2417,1280923,642399,638524,0.3449856080342066,4419,0.5049506647545807
42,B S AMARNATH,GEN,ANANTAPUR,3638,6,IND,2,M,ANDHRA PRADESH,875135,872718,2417,1280923,642399,638524,0.28417008672652455,3640,0.41593582704382753
52,KOTLA JAYASURYA PRAKASHA REDDY,GEN,KURNOOL,433121,2,INC,408,M,ANDHRA PRADESH,818809,818316,493,1310724,644392,666332,33.07553687885474,433529,52.946291503879415
65,KAMBALAPADU EDIGA KRISHNAMURTHI,GEN,KURNOOL,332350,1,TDP,81,M,ANDHRA PRADESH,818809,818316,493,1310724,644392,666332,25.362395134292193,332431,40.59933391059453
39,JAMES,SC,KURNOOL,17410,9,IND,0,M,ANDHRA PRADESH,818809,818316,493,1310724,644392,666332,1.3282735343214895,17410,2.126258993245067
47,REDDIPOGU DAVID,GEN,KURNOOL,12514,3,BSP,1,M,ANDHRA PRADESH,818809,818316,493,1310724,644392,666332,0.9548158117193246,12515,1.5284394773384269
34,T SESHAPHANI,GEN,KURNOOL,8899,10,IND,0,M,ANDHRA PRADESH,818809,818316,493,1310724,644392,666332,0.6789377473823627,8899,1.0868224457718467
36,DR PARAMESHWAR REDDY,GEN,KURNOOL,3721,4,PPOI,1,M,ANDHRA PRADESH,818809,818316,493,1310724,644392,666332,0.283965197860114,3722,0.4545626635759988
52,GIRI NIVARTHI RAO YADAV,GEN,KURNOOL,2873,8,IND,0,M,ANDHRA PRADESH,818809,818316,493,1310724,644392,666332,0.21919183596241465,2873,0.3508754788967879
35,V RAVINDER RAO,GEN,KURNOOL,2722,6,TRS,1,M,ANDHRA PRADESH,818809,818316,493,1310724,644392,666332,0.20774777909002964,2723,0.332556188317422
60,R V MOHANA REDDY,GEN,KURNOOL,2623,5,JP,1,M,ANDHRA PRADESH,818809,818316,493,1310724,644392,666332,0.2001947015542555,2624,0.32046545653504055
26,K V KRISHNA KUMAR,GEN,KURNOOL,2083,7,IND,0,M,ANDHRA PRADESH,818809,818316,493,1310724,644392,666332,0.1589198031011868,2083,0.2543938818454609
54,S P Y REDDY,GEN,NANDYAL,457676,2,INC,850,M,ANDHRA PRADESH,829976,828724,1252,1182240,584204,598036,38.7845107592367,458526,55.24569385138848
34,BHUMA SHOBHA NAGI REDDY,GEN,NANDYAL,346453,1,TDP,394,F,ANDHRA PRADESH,829976,828724,1252,1182240,584204,598036,29.338120855325485,346847,41.790003566368185
42,LAKU OBULESU,SC,NANDYAL,7662,9,IND,0,M,ANDHRA PRADESH,829976,828724,1252,1182240,584204,598036,0.6480917580186765,7662,0.9231592238811724
40,A C V SUBBAIAH,GEN,NANDYAL,7463,3,BSP,5,M,ANDHRA PRADESH,829976,828724,1252,1182240,584204,598036,0.6316822303424009,7468,0.8997850540256586
29,S VASUDEV PRASAD,GEN,NANDYAL,2682,4,TRS,0,M,ANDHRA PRADESH,829976,828724,1252,1182240,584204,598036,0.22685749086479903,2682,0.32314187398189825
40,RAMAKRISHNA REDDY S,GEN,NANDYAL,2020,8,IND,0,M,ANDHRA PRADESH,829976,828724,1252,1182240,584204,598036,0.17086209229936392,2020,0.24338053148524777
49,MALA GUNAM PALLE GOKARI,SC,NANDYAL,1798,7,IND,2,M,ANDHRA PRADESH,829976,828724,1252,1182240,584204,598036,0.1522533495736906,1800,0.2168737409274485
40,INJETI KRISHNA REDDY,GEN,NANDYAL,1552,5,IND,0,M,ANDHRA PRADESH,829976,828724,1252,1182240,584204,598036,0.13127622141020434,1552,0.18699335884411117
33,BUDDA REDDY SRINIVASA REDDY,GEN,NANDYAL,1418,6,IND,1,M,ANDHRA PRADESH,829976,828724,1252,1182240,584204,598036,0.12002639058059277,1419,0.17096879909780524
52,DR MANDA JAGANNATH,SC,NAGARKURNOOL (SC),404748,1,TDP,298,M,ANDHRA PRADESH,883350,882624,726,1296544,645210,651334,31.24043611323642,405046,45.85339899247184
46,K S RATNAM,SC,NAGARKURNOOL (SC),304989,4,IND,407,M,ANDHRA PRADESH,883350,882624,726,1296544,645210,651334,23.554619048794333,305396,34.572479764532744
28,P BHAGAVANTHU,SC,NAGARKURNOOL (SC),119812,3,IND,1,M,ANDHRA PRADESH,883350,882624,726,1296544,645210,651334,9.240951329071748,119813,13.563479934340862
60,P LALAIAH,SC,NAGARKURNOOL (SC),27230,2,BSP,17,M,ANDHRA PRADESH,883350,882624,726,1296544,645210,651334,2.1015098600587407,27247,3.084507839474727
47,DR G RAGHAVULU,SC,NAGARKURNOOL (SC),25845,5,IND,3,M,ANDHRA PRADESH,883350,882624,726,1296544,645210,651334,1.9936076214922132,25848,2.9261334691798266
53,D VITTAL RAO,GEN,MAHABUBNAGAR,428606,3,INC,158,M,ANDHRA PRADESH,866550,866243,307,1365922,672495,693427,31.390079374956986,428764,49.4794299232589
64,YELKOTI YELLA REDDY,GEN,MAHABUBNAGAR,380711,1,TDP,146,M,ANDHRA PRADESH,866550,866243,307,1365922,672495,693427,27.882778079568233,380857,43.950954936241416
56,SMT GUNDALA VIJAYA LAKSHMI,GEN,MAHABUBNAGAR,25842,4,PPOI,0,F,ANDHRA PRADESH,866550,866243,307,1365922,672495,693427,1.8919089084149754,25842,2.98217067682188
47,G RAMCHANDRAIAH YADAV,GEN,MAHABUBNAGAR,18301,2,BSP,3,M,ANDHRA PRADESH,866550,866243,307,1365922,672495,693427,1.3400472354936812,18304,2.1122843459696496
52,MOHD MAZHER HUSSAIN,GEN,MAHABUBNAGAR,12783,5,MUL,0,M,ANDHRA PRADESH,866550,866243,307,1365922,672495,693427,0.9358513882930358,12783,1.475160117708153
37,ASADUDDIN OWAISI,GEN,HYDERABAD,378822,4,AIMIM,32,M,ANDHRA PRADESH,986737,986389,348,1770725,897469,873256,21.39541713140098,378854,38.394627950507584
50,G SUBASH CHANDERJI,GEN,HYDERABAD,278477,3,BJP,232,M,ANDHRA PRADESH,986737,986389,348,1770725,897469,873256,15.739824083355689,278709,28.245520336219275
56,KONDA LAKSHMA REDDY,GEN,HYDERABAD,249433,1,INC,83,M,ANDHRA PRADESH,986737,986389,348,1770725,897469,873256,14.0911773426139,249516,25.28698123208109
36,MAJEEDULLAH KHAN @ FARHAT KHAN,GEN,HYDERABAD,47559,5,MBT,1,M,ANDHRA PRADESH,986737,986389,348,1770725,897469,873256,2.6859054906888424,47560,4.8199266876584135
41,SMT G SHOBHA RANI,GEN,HYDERABAD,11068,2,BSP,0,F,ANDHRA PRADESH,986737,986389,348,1770725,897469,873256,0.6250547092292705,11068,1.1216767993903138
50,SALAHUDDIN AHMED S K,GEN,HYDERABAD,6158,10,IND,0,M,ANDHRA PRADESH,986737,986389,348,1770725,897469,873256,0.34776715752022475,6158,0.6240771350420629
40,SYED GAFFAR,GEN,HYDERABAD,4523,9,IND,0,M,ANDHRA PRADESH,986737,986389,348,1770725,897469,873256,0.2554320970224061,4523,0.4583794871379101
48,SMT VARSHA DHAWAN,GEN,HYDERABAD,4199,6,PPOI,0,F,ANDHRA PRADESH,986737,986389,348,1770725,897469,873256,0.23713450705219616,4199,0.425543989938555
45,BHAGWAN DAS,GEN,HYDERABAD,3189,7,IND,0,M,ANDHRA PRADESH,986737,986389,348,1770725,897469,873256,0.1800957235030849,3189,0.3231864215084668
28,MOHSIN-BIN-HUSSAIN AL-KASARI,GEN,HYDERABAD,2961,8,IND,0,M,ANDHRA PRADESH,986737,986389,348,1770725,897469,873256,0.1672196416721964,2961,0.30007996051632807
39,M ANJAN KUMAR YADAV,GEN,SECUNDERABAD,485687,1,INC,23,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,26.244749267031718,485710,49.90403662636342
57,BANDARU DATTATRAYA,GEN,SECUNDERABAD,416916,3,BJP,36,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,22.529494341041794,416952,42.83952951233345
32,HUMERA AZIZ,GEN,SECUNDERABAD,38394,7,AIMIM,0,F,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,2.074573106088851,38394,3.9447727702386137
44,M D PAUL VEDANTH,GEN,SECUNDERABAD,7815,2,BSP,1,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,0.4223280563939798,7816,0.803051101010184
62,H K JAISWAL,GEN,SECUNDERABAD,4787,10,IND,1,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,0.2587137581901708,4788,0.49194072052670945
42,SYED NAWAZ AHMED,GEN,SECUNDERABAD,3830,13,IND,0,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,0.2069493930385034,3830,0.3935114786168123
37,ABDUS SATTAR MUJAHED,GEN,SECUNDERABAD,3530,4,MUL,0,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,0.19073925781355536,3530,0.3626881252003518
40,SEELAM NARAYANA,GEN,SECUNDERABAD,3398,12,IND,0,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,0.1836067983145782,3398,0.3491258496971092
36,N CHANDRA SHEKAR,GEN,SECUNDERABAD,2978,5,MCPI(S),0,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,0.16091260899965093,2978,0.30597315491406446
64,ACHANTA BAPIRAJU,GEN,SECUNDERABAD,1927,8,IND,0,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,0.10412310192824963,1927,0.19798867344506457
47,MEGHA MURALI,GEN,SECUNDERABAD,1883,6,PPOI,1,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,0.10179964921267373,1884,0.19357065945537189
34,PADM YADAGIRI,GEN,SECUNDERABAD,1253,11,IND,0,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,0.06770433145619968,1253,0.12873887276941667
61,KAILASH CHANDRA,GEN,SECUNDERABAD,828,9,IND,0,M,ANDHRA PRADESH,973288,973226,62,1850694,957096,893598,0.044739973220856606,828,0.08507245542943097
49,SARVEY SATHYANARAYANA,SC,SIDDIPET (SC),593155,3,INC,724,M,ANDHRA PRADESH,1119814,1118829,985,1727118,875287,851831,34.3855486423047,593879,53.03371809961297
60,DR K LINGAIAH,SC,SIDDIPET (SC),454651,2,TDP,256,M,ANDHRA PRADESH,1119814,1118829,985,1727118,875287,851831,26.339080479735603,454907,40.62344282175433
30,SMT PALADUGU GOURAMMA,SC,SIDDIPET (SC),31945,1,BSP,4,F,ANDHRA PRADESH,1119814,1118829,985,1727118,875287,851831,1.8498446545053666,31949,2.8530630979787714
60,B O V RAO,SC,SIDDIPET (SC),25068,4,IND,1,M,ANDHRA PRADESH,1119814,1118829,985,1727118,875287,851831,1.4514931811260146,25069,2.238675351442293
37,Y SAMAIAH,SC,SIDDIPET (SC),14010,5,IND,0,M,ANDHRA PRADESH,1119814,1118829,985,1727118,875287,851831,0.8111779276227797,14010,1.251100629211637
49,A NARENDRA,GEN,MEDAK,452671,3,TRS,1067,M,ANDHRA PRADESH,901015,899374,1641,1259126,621061,638065,36.03594874539959,453738,50.358540090897485
73,P RAMACHANDRA REDDY,GEN,MEDAK,329456,2,BJP,516,M,ANDHRA PRADESH,901015,899374,1641,1259126,621061,638065,26.206432080665476,329972,36.6222537915573
43,NALLA SURYAPRAKASH,GEN,MEDAK,52243,1,BSP,30,M,ANDHRA PRADESH,901015,899374,1641,1259126,621061,638065,4.151530506081203,52273,5.801568231383495
62,MD ULFATHALI,GEN,MEDAK,34454,4,IND,22,M,ANDHRA PRADESH,901015,899374,1641,1259126,621061,638065,2.7380897543216483,34476,3.826351392596128
45,K LAXMAIAH YADAV,GEN,MEDAK,18456,6,IND,1,M,ANDHRA PRADESH,901015,899374,1641,1259126,621061,638065,1.4658580634503615,18457,2.048467561583325
57,P JEEVULA NAIK,GEN,MEDAK,12094,5,IND,5,M,ANDHRA PRADESH,901015,899374,1641,1259126,621061,638065,0.9609046274955803,12099,1.3428189319822643
45,MADHU GOUD YASKHI,GEN,NIZAMABAD,441550,1,INC,592,M,ANDHRA PRADESH,782439,781638,801,1128312,527909,600403,39.18614709406618,442142,56.508175078185005
49,SYED YOUSUF ALI,GEN,NIZAMABAD,304065,3,TDP,206,M,ANDHRA PRADESH,782439,781638,801,1128312,527909,600403,26.96692049716745,304271,38.88750432941098
48,YEDLA RAMU,GEN,NIZAMABAD,21132,2,BSP,1,M,ANDHRA PRADESH,782439,781638,801,1128312,527909,600403,1.8729748509277575,21133,2.7009134258389476
48,BAISA RAMADASU,GEN,NIZAMABAD,14891,4,IND,2,M,ANDHRA PRADESH,782439,781638,801,1128312,527909,600403,1.3199363296676805,14893,1.9034071665650614
59,MADHUSUDHAN REDDY TAKKALA,GEN,ADILABAD,414950,2,TRS,479,M,ANDHRA PRADESH,831337,830601,736,1140834,558091,582743,36.414500269101374,415429,49.97119098512396
42,DR S VENUGOPALA CHARY,GEN,ADILABAD,374204,1,TDP,251,M,ANDHRA PRADESH,831337,830601,736,1140834,558091,582743,32.82291726929597,374455,45.04250382215636
32,MOTHE BARIK RAO,SC,ADILABAD,23279,3,PRBP,3,M,ANDHRA PRADESH,831337,830601,736,1140834,558091,582743,2.040787704433774,23282,2.800548995172836
30,NAINALA GOVERDHAN,GEN,ADILABAD,18168,4,IND,3,M,ANDHRA PRADESH,831337,830601,736,1140834,558091,582743,1.5927821225524486,18171,2.1857561975468434
76,G VENKAT SWAMY,SC,PEDDAPALLI (SC),571720,2,INC,487,M,ANDHRA PRADESH,939450,938802,648,1386543,700069,686474,41.268608330214064,572207,60.9087231891
48,DR MT C SUGUNA,SC,PEDDAPALLI (SC),308911,3,TDP,161,F,ANDHRA PRADESH,939450,938802,648,1386543,700069,686474,22.290834110445907,309072,32.899249560913304
39,KANNAM RAGHU,SC,PEDDAPALLI (SC),26554,1,BSP,0,M,ANDHRA PRADESH,939450,938802,648,1386543,700069,686474,1.9151227188770923,26554,2.8265474479748787
30,KAMPELLI SRINIVAS,SC,PEDDAPALLI (SC),14151,4,IND,0,M,ANDHRA PRADESH,939450,938802,648,1386543,700069,686474,1.0205958271759332,14151,1.506306881686093
27,MADDELA ODELU,SC,PEDDAPALLI (SC),8829,6,IND,0,M,ANDHRA PRADESH,939450,938802,648,1386543,700069,686474,0.6367635190542233,8829,0.9398052051732396
38,KAMILLA JAYA RAO,SC,PEDDAPALLI (SC),8637,5,IND,0,M,ANDHRA PRADESH,939450,938802,648,1386543,700069,686474,0.6229161302606555,8637,0.9193677151524828
51,K CHANDRA SHAKHER RAO,GEN,KARIMNAGAR,450600,3,TRS,599,M,ANDHRA PRADESH,874498,873722,776,1344786,667341,677445,33.55173239459661,451199,51.595200903832826
61,CHENNAMANENI VIDYASAGAR RAO,GEN,KARIMNAGAR,319857,2,BJP,174,M,ANDHRA PRADESH,874498,873722,776,1344786,667341,677445,23.797912827765906,320031,36.59596705767195
50,MAMIDIPALLI GANGARAJAM,GEN,KARIMNAGAR,59685,4,IND,1,M,ANDHRA PRADESH,874498,873722,776,1344786,667341,677445,4.438326990316675,59686,6.825172842019079
69,KOTHAPALLI SANDRI MENAYYA,GEN,KARIMNAGAR,43580,1,BSP,2,M,ANDHRA PRADESH,874498,873722,776,1344786,667341,677445,3.240813036423639,43582,4.98365919647615
45,B VINOD KUMAR,GEN,HANAMKONDA,495574,4,TRS,474,M,ANDHRA PRADESH,831926,831324,602,1207089,605032,602057,41.09456717773089,496048,59.62645716085325
45,CHADA SURESH REDDY,GEN,HANAMKONDA,278856,2,TDP,125,M,ANDHRA PRADESH,831926,831324,602,1207089,605032,602057,23.11188321656481,278981,33.534352815034026
69,PAKALA DEVADANAM,GEN,HANAMKONDA,16587,6,IND,0,M,ANDHRA PRADESH,831926,831324,602,1207089,605032,602057,1.3741323133588328,16587,1.993807141500566
58,DR KAITHA VENKATI,SC,HANAMKONDA,16094,1,BSP,0,M,ANDHRA PRADESH,831926,831324,602,1207089,605032,602057,1.3332902544882772,16094,1.9345470630801296
37,POLEPALLY NAROTHAM REDDY,GEN,HANAMKONDA,12582,3,JP,0,M,ANDHRA PRADESH,831926,831324,602,1207089,605032,602057,1.0423423624935693,12582,1.5123941312087854
52,DR DHARMAPUR SAMPATH RAJARAM YADAV,GEN,HANAMKONDA,11631,5,IND,3,M,ANDHRA PRADESH,831926,831324,602,1207089,605032,602057,0.9638063141988703,11634,1.3984416883232402
56,DHARAVATH RAVINDER NAIK,ST,WARANGAL,427141,5,TRS,460,M,ANDHRA PRADESH,921872,921262,610,1215167,602200,612967,35.18866131157281,427601,46.38398823263967
47,BODAKUNTI VENKATESHWARLU,GEN,WARANGAL,408190,1,TDP,149,M,ANDHRA PRADESH,921872,921262,610,1215167,602200,612967,33.60352939143344,408339,44.294544144957214
51,KONDAL RAO RAVULAPELLI,GEN,WARANGAL,19080,4,PPOI,0,M,ANDHRA PRADESH,921872,921262,610,1215167,602200,612967,1.5701545548883404,19080,2.069701650554524
58,NALLANI SWAMI RAO,GEN,WARANGAL,16424,8,IND,0,M,ANDHRA PRADESH,921872,921262,610,1215167,602200,612967,1.3515837740820809,16424,1.7815922384018608
59,MAMIDALA ELIA,GEN,WARANGAL,14376,2,BSP,0,M,ANDHRA PRADESH,921872,921262,610,1215167,602200,612967,1.1830472684001458,14376,1.5594355832479998
41,GADE JHANSI,GEN,WARANGAL,9619,7,IND,0,F,ANDHRA PRADESH,921872,921262,610,1215167,602200,612967,0.7915784414817058,9619,1.0434203446899353
32,UPENDAR REDDY VALLEPU,GEN,WARANGAL,7079,3,MCPI(S),1,M,ANDHRA PRADESH,921872,921262,610,1215167,602200,612967,0.582635966908252,7080,0.7680024992623705
27,MUMJALA BIKSHAPATHI,GEN,WARANGAL,6930,10,IND,0,M,ANDHRA PRADESH,921872,921262,610,1215167,602200,612967,0.5702919845585009,6930,0.7517312598712186
32,INDIRA KALLEPELLI,GEN,WARANGAL,6829,6,IND,0,F,ANDHRA PRADESH,921872,921262,610,1215167,602200,612967,0.5619803697763353,6829,0.7407752920145096
32,BELLAIAH TEJAVATH,ST,WARANGAL,5594,9,IND,0,M,ANDHRA PRADESH,921872,921262,610,1215167,602200,612967,0.4603482484300512,5594,0.6068087543606921
49,RENUKA CHOWDHURY,GEN,KHAMMAM,515783,2,INC,2264,F,ANDHRA PRADESH,1023177,1020191,2986,1298614,646316,652298,39.89230056044367,518047,50.631220209211115
45,NAMA NAGESWARA RAO,GEN,KHAMMAM,408470,1,TDP,689,M,ANDHRA PRADESH,1023177,1020191,2986,1298614,646316,652298,31.507360924801365,409159,39.98907324930095
45,ARUNA CHANDRA,GEN,KHAMMAM,50590,5,IND,29,F,ANDHRA PRADESH,1023177,1020191,2986,1298614,646316,652298,3.8979250185197447,50619,4.947237867934874
39,BURRA VENKANNA,SC,KHAMMAM,14552,9,IND,0,M,ANDHRA PRADESH,1023177,1020191,2986,1298614,646316,652298,1.1205793253422496,14552,1.4222368172857678
46,NALAJALA SAROJA,GEN,KHAMMAM,10252,3,PPOI,3,F,ANDHRA PRADESH,1023177,1020191,2986,1298614,646316,652298,0.789688082832928,10255,1.002270379416269
59,PADIGA YERRAIAH,ST,KHAMMAM,8316,7,IND,0,M,ANDHRA PRADESH,1023177,1020191,2986,1298614,646316,652298,0.6403750460105928,8316,0.8127626011921691
43,NAMA NAIK ISLAVATH,ST,KHAMMAM,5899,6,IND,0,M,ANDHRA PRADESH,1023177,1020191,2986,1298614,646316,652298,0.4542535349226175,5899,0.5765375883156091
49,PITTALA VENKATA NARASAIAH MUDIRA,GEN,KHAMMAM,3344,4,MRS,1,M,ANDHRA PRADESH,1023177,1020191,2986,1298614,646316,652298,0.257582314683193,3345,0.3269229077666914
58,BANOTH SOMLA NAIK,ST,KHAMMAM,2985,8,IND,0,M,ANDHRA PRADESH,1023177,1020191,2986,1298614,646316,652298,0.22986045121953097,2985,0.2917383795765542
62,SURAVARAM SUDHAKAR REDDY,GEN,NALGONDA,478848,3,CPI,663,M,ANDHRA PRADESH,1047866,1046908,958,1605163,821762,783401,29.87304093104563,479511,45.7607174963211
53,NALLU INDRASENA REDDY,GEN,NALGONDA,423090,1,BJP,270,M,ANDHRA PRADESH,1047866,1046908,958,1605163,821762,783401,26.3748915219202,423360,40.40211248384812
40,VATTIPALLY SRINIVAS GOUD,GEN,NALGONDA,86401,5,TRS,25,M,ANDHRA PRADESH,1047866,1046908,958,1605163,821762,783401,5.384250696035231,86426,8.247810311623814
54,A NAGESWARA RAO,GEN,NALGONDA,15736,4,PPOI,0,M,ANDHRA PRADESH,1047866,1046908,958,1605163,821762,783401,0.980336576409997,15736,1.5017187312118152
34,PUDARI NARSIMHA,SC,NALGONDA,14552,2,BSP,0,M,ANDHRA PRADESH,1047866,1046908,958,1605163,821762,783401,0.9065745970969926,14552,1.3887271845827616
40,GYARA PRATHAP,SC,NALGONDA,9528,7,IND,0,M,ANDHRA PRADESH,1047866,1046908,958,1605163,821762,783401,0.593584576768839,9528,0.9092765678054254
60,GUMMI BAKKA REDDY,GEN,NALGONDA,9441,6,IND,0,M,ANDHRA PRADESH,1047866,1046908,958,1605163,821762,783401,0.5881645664645896,9441,0.9009739794973783
39,NARASIMHA REDDY PADURI,GEN,NALGONDA,9312,8,IND,0,M,ANDHRA PRADESH,1047866,1046908,958,1605163,821762,783401,0.5801279994617369,9312,0.8886632451095846
62,JAIPAL REDDY SUDINI,GEN,MIRYALGUDA,570972,1,INC,1197,M,ANDHRA PRADESH,962599,961052,1547,1289342,640291,649051,44.376821665624796,572169,59.44001603990863
52,VANGALA SWAMY GOUD,GEN,MIRYALGUDA,354914,2,TDP,348,M,ANDHRA PRADESH,962599,961052,1547,1289342,640291,649051,27.553744468108537,355262,36.90654156091997
50,MARRY NEHEMIAH,GEN,MIRYALGUDA,9566,4,IND,0,M,ANDHRA PRADESH,962599,961052,1547,1289342,640291,649051,0.7419288288134568,9566,0.9937679137418594
40,SARASANI DAMODAR REDDY,GEN,MIRYALGUDA,9456,6,IND,0,M,ANDHRA PRADESH,962599,961052,1547,1289342,640291,649051,0.7333973453125703,9456,0.9823405177025948
36,YANALA NARSI REDDY,GEN,MIRYALGUDA,8166,5,IND,0,M,ANDHRA PRADESH,962599,961052,1547,1289342,640291,649051,0.6333463115294468,8166,0.8483283277875835
33,VARIKUPPALA VENKANNA,GEN,MIRYALGUDA,7978,3,MCPI(S),2,M,ANDHRA PRADESH,962599,961052,1547,1289342,640291,649051,0.6189203485188569,7980,0.8290056399393725
32,KHIREN RIJIJU,ST,ARUNACHAL WEST,123388,2,BJP,563,M,ARUNACHAL PRADESH,221554,220618,936,1018862,563419,455443,12.165631852007436,123951,55.9461801637524
51,KAMEN RINGU,ST,ARUNACHAL WEST,76182,1,AC,345,M,ARUNACHAL PRADESH,221554,220618,936,1018862,563419,455443,7.511027008564457,76527,34.541014831598616
51,TADAR TANIANG,ST,ARUNACHAL WEST,6231,5,AITC,10,M,ARUNACHAL PRADESH,221554,220618,936,1018862,563419,455443,0.6125461544350462,6241,2.816920479883008
54,KARDU TAIPODIA,ST,ARUNACHAL WEST,4895,3,SP,6,M,ARUNACHAL PRADESH,221554,220618,936,1018862,563419,455443,0.4810268711562508,4901,2.212101790082779
33,KIDO INGO,ST,ARUNACHAL WEST,4888,4,SAP,8,M,ARUNACHAL PRADESH,221554,220618,936,1018862,563419,455443,0.4805361275619269,4896,2.209845003926808
26,JODIK TALI,ST,ARUNACHAL WEST,3130,6,IND,3,M,ARUNACHAL PRADESH,221554,220618,936,1018862,563419,455443,0.30749993620333277,3133,1.4141022053314316
35,TUJO BAGRA,ST,ARUNACHAL WEST,1904,7,IND,1,M,ARUNACHAL PRADESH,221554,220618,936,1018862,563419,455443,0.18697330943739193,1905,0.8598355254249528
42,TAPIR GAO,ST,ARUNACHAL EAST,82776,1,BJP,559,M,ARUNACHAL PRADESH,163374,162651,723,241645,131502,110143,34.486540172567196,83335,51.008728439041704
37,WANGCHA RAJKUMAR,ST,ARUNACHAL EAST,38258,2,INC,83,M,ARUNACHAL PRADESH,163374,162651,723,241645,131502,110143,15.866663907798632,38341,23.468238520205173
36,TONY PERTIN,ST,ARUNACHAL EAST,16970,6,IND,39,M,ARUNACHAL PRADESH,163374,162651,723,241645,131502,110143,7.03883796478305,17009,10.411081322609473
39,MATWANG CHIMYANG,ST,ARUNACHAL EAST,16466,3,IND,10,M,ARUNACHAL PRADESH,163374,162651,723,241645,131502,110143,6.8182664652693,16476,10.084836020419406
47,OGONG TAMUK,ST,ARUNACHAL EAST,5223,4,IND,28,M,ARUNACHAL PRADESH,163374,162651,723,241645,131502,110143,2.1730224089056263,5251,3.2140977144466074
