%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
16.49,KABDE VENKATESH,NANDED,3,JD,M,MAHARASHTRA,81052,500142,491532,1082908,46.19
2.8,GIRI BALAJI GANPATGIR,NANDED,4,IND,M,MAHARASHTRA,13762,500142,491532,1082908,46.19
1.44,GOVINDRAO BARHALIKAR,NANDED,5,BSP,M,MAHARASHTRA,7067,500142,491532,1082908,46.19
0.55,DEVANAND RAMRAO KHEDKAR,NANDED,6,IND,M,MAHARASHTRA,2713,500142,491532,1082908,46.19
0.51,BELGE TRYAMBAK GANGARAM,NANDED,7,IND,M,MAHARASHTRA,2491,500142,491532,1082908,46.19
0.41,SIDHARTHA RAWAN KAMBLE,NANDED,8,IND,M,MAHARASHTRA,2022,500142,491532,1082908,46.19
0.39,PATIL VIRBHADRA RAM,NANDED,9,IND,M,MAHARASHTRA,1912,500142,491532,1082908,46.19
0.32,ATHAR HUSSAIN MOHD. HUSSAIN,NANDED,10,IND,M,MAHARASHTRA,1597,500142,491532,1082908,46.19
0.32,PATIL PITAMBER TANKOO,NANDED,11,DDP,M,MAHARASHTRA,1571,500142,491532,1082908,46.19
0.26,KENDRE VISHWAMBHAR MAROTI,NANDED,12,IND,M,MAHARASHTRA,1270,500142,491532,1082908,46.19
0.24,GULABRAO NARSINGH RATHOD,NANDED,13,IND,M,MAHARASHTRA,1184,500142,491532,1082908,46.19
0.22,HARISHCHANDRA PAWAR,NANDED,14,IND,M,MAHARASHTRA,1090,500142,491532,1082908,46.19
0.21,KASNALE SANJAY BANDAPPA,NANDED,15,IND,M,MAHARASHTRA,1050,500142,491532,1082908,46.19
0.2,ANANT KISHAN MAMDE,NANDED,16,IND,M,MAHARASHTRA,1001,500142,491532,1082908,46.19
0.15,BHAGWAN SANTRAM DESHMUKH,NANDED,17,IND,M,MAHARASHTRA,733,500142,491532,1082908,46.19
0.15,WAGHMARE RAMRAO PANDURANG,NANDED,18,IND,M,MAHARASHTRA,719,500142,491532,1082908,46.19
0.09,GORE VIJAYKUMAR NARAYANRAO,NANDED,19,IND,M,MAHARASHTRA,451,500142,491532,1082908,46.19
0.03,SK. HUSSAINSAB BABANSAB,NANDED,20,IND,M,MAHARASHTRA,167,500142,491532,1082908,46.19
32.95,DESHMUKH ASHOKRAO ANANDRAO,PARBHANI,1,SHS,M,MAHARASHTRA,143293,444485,434890,959377,46.33
28.31,BANGAR PRATAP GANPATRAO,PARBHANI,2,JD,M,MAHARASHTRA,123132,444485,434890,959377,46.33
27.18,BHAMBALE MANIKRAO KESHAVRAO,PARBHANI,3,INC,M,MAHARASHTRA,118209,444485,434890,959377,46.33
3.37,HAKE MUKUND SHANKARRAO,PARBHANI,4,PWP,M,MAHARASHTRA,14671,444485,434890,959377,46.33
2.09,KECHALE GANGADHAR LAXMAN,PARBHANI,5,IND,M,MAHARASHTRA,9090,444485,434890,959377,46.33
1.24,JADHAV RAMRAO RAJARAMJI,PARBHANI,6,JP,M,MAHARASHTRA,5371,444485,434890,959377,46.33
0.94,GAIKWAD BHUJANGRAO SITARAM,PARBHANI,7,BSP,M,MAHARASHTRA,4108,444485,434890,959377,46.33
0.74,S. NAZIR S. AMIR,PARBHANI,8,IND,M,MAHARASHTRA,3225,444485,434890,959377,46.33
0.73,KALE UTTAM PIRAJI,PARBHANI,9,IND,M,MAHARASHTRA,3178,444485,434890,959377,46.33
0.53,AMBURE DEVICHAND DIGAMBERRAO,PARBHANI,10,IND,M,MAHARASHTRA,2285,444485,434890,959377,46.33
0.39,POUL SAHEBRAO MAROTARAO,PARBHANI,11,IND,M,MAHARASHTRA,1690,444485,434890,959377,46.33
0.21,JADHAV VITHAL RANGNATH,PARBHANI,12,IND,M,MAHARASHTRA,896,444485,434890,959377,46.33
0.2,KATKADE SHIVAJI SAMBHAJI,PARBHANI,13,IND,M,MAHARASHTRA,884,444485,434890,959377,46.33
0.17,BHARADE PRAKASH KISHANRAO,PARBHANI,14,IND,M,MAHARASHTRA,721,444485,434890,959377,46.33
0.16,MAKBUL BAIG BUDHAN BAIG,PARBHANI,15,IND,M,MAHARASHTRA,685,444485,434890,959377,46.33
0.15,UPHADE KISHAN LAXMAN,PARBHANI,16,IND,M,MAHARASHTRA,641,444485,434890,959377,46.33
0.13,NARKHADE RAMKRISHNA PUNDALIK,PARBHANI,17,DDP,M,MAHARASHTRA,551,444485,434890,959377,46.33
0.12,SHINDE BABASAHEB UTTAMRAO,PARBHANI,18,IND,M,MAHARASHTRA,523,444485,434890,959377,46.33
0.12,MOHITE SULABAI ASARAM (W),PARBHANI,19,IND,F,MAHARASHTRA,516,444485,434890,959377,46.33
0.09,PANCHANGE BAPURAO RAGHOJI,PARBHANI,20,IND,M,MAHARASHTRA,394,444485,434890,959377,46.33
0.08,AMBHORE ASHOK BABRAO,PARBHANI,21,IND,M,MAHARASHTRA,354,444485,434890,959377,46.33
0.07,ABDUL RASHEED CHIMANJI,PARBHANI,22,IND,M,MAHARASHTRA,296,444485,434890,959377,46.33
0.04,MOHAMMAD AKBAR SHAIKH AHEMAD,PARBHANI,23,IND,M,MAHARASHTRA,177,444485,434890,959377,46.33
48.5,ANKUSHRAO TOPE,JALNA,1,INC,M,MAHARASHTRA,257837,546349,531676,1013928,53.88
35.67,PUNDLIK HARI,JALNA,2,BJP,M,MAHARASHTRA,189630,546349,531676,1013928,53.88
10.88,GHARE PATAPRAO RAMRAO,JALNA,3,JD,M,MAHARASHTRA,57844,546349,531676,1013928,53.88
0.94,KHARAT NARAYAN GANPATRAO,JALNA,4,DDP,M,MAHARASHTRA,4981,546349,531676,1013928,53.88
0.82,VAISHNAV RAMDAS ALLIAS (SWAMI PRAJAPATI),JALNA,5,IND,M,MAHARASHTRA,4358,546349,531676,1013928,53.88
0.77,KHARAT MADHUKAR NATHUJI,JALNA,6,IND,M,MAHARASHTRA,4071,546349,531676,1013928,53.88
0.73,MUNDHE INDERRAO HIRAMAN,JALNA,7,JP,M,MAHARASHTRA,3898,546349,531676,1013928,53.88
0.54,RAMCHANDRA KONDIRAM TRIBHUVAN,JALNA,8,BSP,M,MAHARASHTRA,2855,546349,531676,1013928,53.88
0.51,SHINDE BABASAHEB UTTAMRAO,JALNA,9,IND,M,MAHARASHTRA,2719,546349,531676,1013928,53.88
0.27,AMRUTLAL LAXMAN BHUREWALE,JALNA,10,IND,M,MAHARASHTRA,1429,546349,531676,1013928,53.88
0.15,KANDEKAR ROHIDAS HIRAMAN,JALNA,11,IND,M,MAHARASHTRA,793,546349,531676,1013928,53.88
0.13,BEDRE GANESH BABASAHEB,JALNA,12,IND,M,MAHARASHTRA,701,546349,531676,1013928,53.88
0.06,AJHER AHEMAD GULAM RASOOL,JALNA,13,IND,M,MAHARASHTRA,322,546349,531676,1013928,53.88
0.04,HONDE NARAYAN GOVINDRAO,JALNA,14,IND,M,MAHARASHTRA,238,546349,531676,1013928,53.88
41.38,MORESHWAR SAVE,AURANGABAD,1,SHS,M,MAHARASHTRA,235859,583145,569983,1205538,48.37
26.92,ZAKERIA RAFIC,AURANGABAD,2,JD,M,MAHARASHTRA,153440,583145,569983,1205538,48.37
25.54,DESHMUKH MOHAN,AURANGABAD,3,INC,M,MAHARASHTRA,145555,583145,569983,1205538,48.37
2.61,JADHAV BANDU PATIL,AURANGABAD,4,IND,M,MAHARASHTRA,14883,583145,569983,1205538,48.37
0.66,B.U. GOSAVI,AURANGABAD,5,IND,M,MAHARASHTRA,3755,583145,569983,1205538,48.37
0.4,PREMCHAND TIWARI,AURANGABAD,6,IND,M,MAHARASHTRA,2294,583145,569983,1205538,48.37
0.39,KOLI DHANRAJ BHABUT,AURANGABAD,7,DDP,M,MAHARASHTRA,2242,583145,569983,1205538,48.37
0.35,R.P. NATH,AURANGABAD,8,BSP,M,MAHARASHTRA,2022,583145,569983,1205538,48.37
0.25,JAPE SHASHIKANT RAGHUNATH,AURANGABAD,9,IND,M,MAHARASHTRA,1407,583145,569983,1205538,48.37
0.2,T. DATTARAO,AURANGABAD,10,IND,M,MAHARASHTRA,1145,583145,569983,1205538,48.37
0.19,DAUD SK. MEHMUD,AURANGABAD,11,IND,M,MAHARASHTRA,1061,583145,569983,1205538,48.37
0.15,ABDUL HAKIM SHAIKH MAHEBUB,AURANGABAD,12,LKD,M,MAHARASHTRA,878,583145,569983,1205538,48.37
0.14,CHANDLAL HIRALAL RAJPUT,AURANGABAD,13,IND,M,MAHARASHTRA,783,583145,569983,1205538,48.37
0.14,LACHHUSETH BHARUKA CHAPANERWALE,AURANGABAD,14,IND,M,MAHARASHTRA,770,583145,569983,1205538,48.37
0.12,PREMDAS GANPAT KOTKER,AURANGABAD,15,IND,M,MAHARASHTRA,676,583145,569983,1205538,48.37
0.12,MAHBUB ILAHIKHAN ALIAS DILIPKUMAR,AURANGABAD,16,IND,M,MAHARASHTRA,675,583145,569983,1205538,48.37
0.12,MAMDEO DAGDU PAGARE,AURANGABAD,17,IND,M,MAHARASHTRA,667,583145,569983,1205538,48.37
0.1,TAYADE WACHHALABAI NAMDEO (W),AURANGABAD,18,IND,F,MAHARASHTRA,551,583145,569983,1205538,48.37
0.08,SHAIKH SADEEK,AURANGABAD,19,IND,M,MAHARASHTRA,471,583145,569983,1205538,48.37
0.08,KATARIYA HANSRAJ DWARKANATH,AURANGABAD,20,IND,M,MAHARASHTRA,439,583145,569983,1205538,48.37
0.05,RAMESHKUMAR GULABCHAND PANDE,AURANGABAD,21,IND,M,MAHARASHTRA,271,583145,569983,1205538,48.37
0.02,VIJAYPRAKASH ANANT KONDEKAR,AURANGABAD,22,IND,M,MAHARASHTRA,139,583145,569983,1205538,48.37
43.55,KSHIRSAGAR KESHARBAI SONAJIRAO ALIAS KAKU (W),BEED,1,INC,F,MAHARASHTRA,260035,610555,597155,1137213,53.69
28.87,SADASHIV SITARAM MUNDE,BEED,2,BJP,M,MAHARASHTRA,172409,610555,597155,1137213,53.69
22.87,NYAYAMURTI KOSLE PATIL,BEED,3,JD,M,MAHARASHTRA,136573,610555,597155,1137213,53.69
1.19,GHOLAP DEVIDAS UTTAM,BEED,4,DDP,M,MAHARASHTRA,7080,610555,597155,1137213,53.69
0.74,SHAIKH SHARFODDIN YASIN ALIAS CHICHA,BEED,5,IND,M,MAHARASHTRA,4448,610555,597155,1137213,53.69
0.54,VISHAMBHAR RAMBHAU MUNKIK,BEED,6,IND,M,MAHARASHTRA,3204,610555,597155,1137213,53.69
0.46,SHASHIKANT RANGNATHRAO KOLAPKAR,BEED,7,IND,M,MAHARASHTRA,2766,610555,597155,1137213,53.69
0.29,TUPE JANARDHAN TATYABA,BEED,8,PWP,M,MAHARASHTRA,1734,610555,597155,1137213,53.69
0.25,SARATE YADEO DADARAO,BEED,9,IND,M,MAHARASHTRA,1464,610555,597155,1137213,53.69
0.19,GANESH ALIAS RAJU BANSILAL SONWANE,BEED,10,IND,M,MAHARASHTRA,1117,610555,597155,1137213,53.69
0.16,SARUK BABASAHEB EKNATH,BEED,11,IND,M,MAHARASHTRA,974,610555,597155,1137213,53.69
0.15,PANDEYA MAHENDRA KUNJABIHARILAL,BEED,12,IND,M,MAHARASHTRA,894,610555,597155,1137213,53.69
0.13,PATRAKAR BHANUDAS PANDHARINATHRAO KAMBLE,BEED,13,IND,M,MAHARASHTRA,802,610555,597155,1137213,53.69
0.13,POPAT SANJIWAN GAIKWAD,BEED,14,IND,M,MAHARASHTRA,782,610555,597155,1137213,53.69
0.13,JAWAKAR DAYASAGAR BABURAO,BEED,15,IND,M,MAHARASHTRA,767,610555,597155,1137213,53.69
0.1,KASHID NAVANATH SANTARAM,BEED,16,IND,M,MAHARASHTRA,611,610555,597155,1137213,53.69
0.09,AMAR KADAM,BEED,17,IND,M,MAHARASHTRA,554,610555,597155,1137213,53.69
0.08,BAUSAHEB PANDHARINATH JAGATAP,BEED,18,IND,M,MAHARASHTRA,490,610555,597155,1137213,53.69
0.08,TAPASE SHATRUGHNA SHRIRANGRAO,BEED,19,IND,M,MAHARASHTRA,451,610555,597155,1137213,53.69
42.75,PATIL SHIVRAJ VISHWANATH,LATUR,1,INC,M,MAHARASHTRA,237853,565679,556430,993685,56.93
32.19,GOPALRAO VITHALRAO PATIL,LATUR,2,BJP,M,MAHARASHTRA,179135,565679,556430,993685,56.93
22.2,GOMARE MANDHARRAO EKNATHRAO,LATUR,3,JD,M,MAHARASHTRA,123503,565679,556430,993685,56.93
0.54,PATIL KESHARLAL PITAMBER,LATUR,4,DDP,M,MAHARASHTRA,3012,565679,556430,993685,56.93
0.5,KAMBLE SHIVAJI BABU,LATUR,5,IND,M,MAHARASHTRA,2804,565679,556430,993685,56.93
0.31,SARWADE KAMLAKAR RUKMAJI,LATUR,6,RSD,M,MAHARASHTRA,1712,565679,556430,993685,56.93
0.29,KAMBLEKANT PIRAJI,LATUR,7,IND,M,MAHARASHTRA,1635,565679,556430,993685,56.93
0.24,UTTAMRAO LAXMANRAO,LATUR,8,BSP,M,MAHARASHTRA,1339,565679,556430,993685,56.93
0.21,TARKASE MURLIDHAR KISHANRAO,LATUR,9,JP,M,MAHARASHTRA,1183,565679,556430,993685,56.93
0.2,GUNDERAO TUKARAM GHOSE,LATUR,10,IND,M,MAHARASHTRA,1139,565679,556430,993685,56.93
0.19,NADE NARSINGH BHAGWAN,LATUR,11,IND,M,MAHARASHTRA,1043,565679,556430,993685,56.93
0.18,BHALERAO HIRAMAN MALHARI,LATUR,12,IND,M,MAHARASHTRA,1013,565679,556430,993685,56.93
0.07,PINCHANI A. KARIM IBRAHIM,LATUR,13,IND,M,MAHARASHTRA,396,565679,556430,993685,56.93
0.06,PAWAR VASANT JAIWANTRAO,LATUR,14,IND,M,MAHARASHTRA,361,565679,556430,993685,56.93
0.05,VIJAYPRAKASH ANANT KONDEKAR,LATUR,15,IND,M,MAHARASHTRA,302,565679,556430,993685,56.93
52.13,KAMBLE ARVIND TULSHIRAM,OSMANABAD (SC),1,INC,M,MAHARASHTRA,236627,463561,453899,884277,52.42
33.83,VIMAL NANDKISHOR MUNDADA (W),OSMANABAD (SC),2,BJP,F,MAHARASHTRA,153572,463561,453899,884277,52.42
8.79,SAKHARE VIDYASAGAR BHAGWANRAO,OSMANABAD (SC),3,PWP,M,MAHARASHTRA,39898,463561,453899,884277,52.42
1.13,KAMBLE SIDHARTH RAVAN,OSMANABAD (SC),4,IND,M,MAHARASHTRA,5144,463561,453899,884277,52.42
0.8,KAMBLE VINAYAK JANGALU,OSMANABAD (SC),5,IND,M,MAHARASHTRA,3629,463561,453899,884277,52.42
0.73,KAMBLE DHONDIBA YESHWANT,OSMANABAD (SC),6,IND,M,MAHARASHTRA,3303,463561,453899,884277,52.42
0.72,KHANDAGALE PRAKASH BALIRAM,OSMANABAD (SC),7,RSD,M,MAHARASHTRA,3268,463561,453899,884277,52.42
0.45,KHANDAGALE PRAKASH BABURAO,OSMANABAD (SC),8,IND,M,MAHARASHTRA,2036,463561,453899,884277,52.42
0.42,SALUKE SAKHARAM SHANKAR,OSMANABAD (SC),9,DDP,M,MAHARASHTRA,1907,463561,453899,884277,52.42
0.3,WAGHMARE UPGUPTA RAMCHANDRA,OSMANABAD (SC),10,IND,M,MAHARASHTRA,1374,463561,453899,884277,52.42
0.16,JADHAV NARAYAN BALA,OSMANABAD (SC),11,IND,M,MAHARASHTRA,724,463561,453899,884277,52.42
0.14,LOKHHANDE SAMPATTI GUNDIBA,OSMANABAD (SC),12,IND,M,MAHARASHTRA,656,463561,453899,884277,52.42
0.13,CHILWANTMALLAPPA SAKHARAM,OSMANABAD (SC),13,JP,M,MAHARASHTRA,577,463561,453899,884277,52.42
0.1,BANSODE DEVIDAS GUNAJI,OSMANABAD (SC),14,IND,M,MAHARASHTRA,469,463561,453899,884277,52.42
0.08,GHOLAP ASHOK SHANKAR,OSMANABAD (SC),15,IND,M,MAHARASHTRA,383,463561,453899,884277,52.42
0.04,KASABE ACHUTRAO RAMRAO,OSMANABAD (SC),16,IND,M,MAHARASHTRA,177,463561,453899,884277,52.42
0.03,CHANDANE ASHOK TATYARAM,OSMANABAD (SC),17,IND,M,MAHARASHTRA,155,463561,453899,884277,52.42
53.13,SADUL DHARMANNA MONDAYYA,SHOLAPUR,1,INC,M,MAHARASHTRA,262623,500727,494287,896543,55.85
36.93,BHUTADA GOPIKISAN GOVERDHANDAS,SHOLAPUR,2,BJP,M,MAHARASHTRA,182533,500727,494287,896543,55.85
6.57,GAIKWAD LAXMAN MAROTI,SHOLAPUR,3,JD,M,MAHARASHTRA,32469,500727,494287,896543,55.85
0.78,GAIDHANKAR KALAWATI KUMAR (W),SHOLAPUR,4,IND,F,MAHARASHTRA,3854,500727,494287,896543,55.85
0.59,BALKOTE BALBHIM DHONDIBA,SHOLAPUR,5,IND,M,MAHARASHTRA,2928,500727,494287,896543,55.85
0.28,SASANE ARUN BABURAO,SHOLAPUR,6,DDP,M,MAHARASHTRA,1372,500727,494287,896543,55.85
0.27,GAIKWAD SHIVAJI RAMA,SHOLAPUR,7,DPP,M,MAHARASHTRA,1333,500727,494287,896543,55.85
0.21,FULARI SHARNAPPA SHIVAPPA,SHOLAPUR,8,IND,M,MAHARASHTRA,1049,500727,494287,896543,55.85
0.2,CHERADE BALU RAMCHANDRA,SHOLAPUR,9,IND,M,MAHARASHTRA,983,500727,494287,896543,55.85
0.16,ZANWAR GOVIND RAMCHANDRA,SHOLAPUR,10,IND,M,MAHARASHTRA,805,500727,494287,896543,55.85
0.16,SHEKDAR TRIBHUWAN BHAGWAN,SHOLAPUR,11,IND,M,MAHARASHTRA,784,500727,494287,896543,55.85
0.13,SARWADE RAHUL VITHALRAO,SHOLAPUR,12,BSP,M,MAHARASHTRA,657,500727,494287,896543,55.85
0.12,NALLA BALAJEE RAMCHANDRA,SHOLAPUR,13,IND,M,MAHARASHTRA,579,500727,494287,896543,55.85
0.09,SAYYAD M. SADIK MAHIBUBSAHEB,SHOLAPUR,14,IND,M,MAHARASHTRA,427,500727,494287,896543,55.85
0.08,V.H. MASTER,SHOLAPUR,15,IND,M,MAHARASHTRA,397,500727,494287,896543,55.85
0.07,UDHADE BHAGWAN GINYANI,SHOLAPUR,16,IND,M,MAHARASHTRA,364,500727,494287,896543,55.85
0.07,MIRAJKAR DATTATRAYA DHONDUSDA,SHOLAPUR,17,IND,M,MAHARASHTRA,353,500727,494287,896543,55.85
0.06,KONTAM DASHRATH NARASAPPA,SHOLAPUR,18,IND,M,MAHARASHTRA,311,500727,494287,896543,55.85
0.06,SHIVSHARAN CHIDANAND HUSENI,SHOLAPUR,19,IND,M,MAHARASHTRA,309,500727,494287,896543,55.85
0.03,HINGE VIJAY RAMCHANDRA,SHOLAPUR,20,IND,M,MAHARASHTRA,157,500727,494287,896543,55.85
66.85,THORAT SANDIPAN BHAGWAN,PANDHARPUR (SC),1,INC,M,MAHARASHTRA,315641,481168,472188,998122,48.21
17.12,KAMBLE ARUN KRISHNAJI,PANDHARPUR (SC),2,JD,M,MAHARASHTRA,80833,481168,472188,998122,48.21
13.07,KATAKE SHRIKANT DHONDIRAM,PANDHARPUR (SC),3,BJP,M,MAHARASHTRA,61738,481168,472188,998122,48.21
0.81,JOGDAND SHESHERAO SHIVAJI,PANDHARPUR (SC),4,RSD,M,MAHARASHTRA,3845,481168,472188,998122,48.21
0.38,SURVA BHARAT BHUTALI,PANDHARPUR (SC),5,DPP,M,MAHARASHTRA,1788,481168,472188,998122,48.21
0.36,WANKHEDE VITHAL NARAYAN,PANDHARPUR (SC),6,DDP,M,MAHARASHTRA,1708,481168,472188,998122,48.21
0.36,SHIKHARE ABHIMANYU BALU,PANDHARPUR (SC),7,BSP,M,MAHARASHTRA,1699,481168,472188,998122,48.21
0.22,SONAWANE BHIMRAO RAMA,PANDHARPUR (SC),8,IND,M,MAHARASHTRA,1055,481168,472188,998122,48.21
0.19,SUTKAR BALBHIM ABA,PANDHARPUR (SC),9,IND,M,MAHARASHTRA,902,481168,472188,998122,48.21
0.18,ZAREKAR BHAGWANRAO PANDHARI,PANDHARPUR (SC),10,IND,M,MAHARASHTRA,832,481168,472188,998122,48.21
0.16,WAGHMARE GHANSHRAM YOGAPPA,PANDHARPUR (SC),11,IND,M,MAHARASHTRA,760,481168,472188,998122,48.21
0.1,BARSINGH GAUTAM NAGU,PANDHARPUR (SC),12,IND,M,MAHARASHTRA,495,481168,472188,998122,48.21
0.1,KOTMIRE VILAS GANPAT,PANDHARPUR (SC),13,IND,M,MAHARASHTRA,485,481168,472188,998122,48.21
0.09,DHANWALE SITARAM MADHAV,PANDHARPUR (SC),14,IND,M,MAHARASHTRA,407,481168,472188,998122,48.21
46.41,GADAKH YESHAWANTRAO,AHMEDNAGAR,1,INC,M,MAHARASHTRA,279520,614922,602294,1001165,61.42
44.48,E.V. TATHA BALASAHED VIKHE PATIL,AHMEDNAGAR,2,IND,M,MAHARASHTRA,267883,614922,602294,1001165,61.42
6.2,ZARKAR RAJABHAU,AHMEDNAGAR,3,BJP,M,MAHARASHTRA,37330,614922,602294,1001165,61.42
1.81,DESHMUKH BHAGWAN RANGNATH,AHMEDNAGAR,4,IND,M,MAHARASHTRA,10913,614922,602294,1001165,61.42
0.27,SHEKATKAR GANPAT SAKHARAM,AHMEDNAGAR,5,IND,M,MAHARASHTRA,1607,614922,602294,1001165,61.42
0.22,RAUT EKNATH BABA,AHMEDNAGAR,6,IND,M,MAHARASHTRA,1338,614922,602294,1001165,61.42
0.17,GODREJ RUSTOM KERMANI,AHMEDNAGAR,7,IND,M,MAHARASHTRA,1053,614922,602294,1001165,61.42
0.16,ASHTEKAR PRAMOD NILKANT,AHMEDNAGAR,8,ICS(SCS),M,MAHARASHTRA,959,614922,602294,1001165,61.42
0.08,NAJAN RAMBHAU MARUTI,AHMEDNAGAR,9,IND,M,MAHARASHTRA,506,614922,602294,1001165,61.42
0.07,KATE SUDHAKAR PETRAS,AHMEDNAGAR,10,IND,M,MAHARASHTRA,424,614922,602294,1001165,61.42
0.07,SARODE KISHORE DINKAR,AHMEDNAGAR,11,DDP,M,MAHARASHTRA,402,614922,602294,1001165,61.42
0.06,POPAT BABURAO SAGADE,AHMEDNAGAR,12,IND,M,MAHARASHTRA,359,614922,602294,1001165,61.42
63.4,KALE SHANKARRAO DEORAM,KOPARGAON,1,INC,M,MAHARASHTRA,311367,500267,491144,876195,57.1
28.28,GUNJAL VASANTRAO SAKHARAM,KOPARGAON,2,BJP,M,MAHARASHTRA,138910,500267,491144,876195,57.1
6.56,BABASAHEB ALIAS PRABHAKAR APPASAHEB THUBE,KOPARGAON,3,CPI,M,MAHARASHTRA,32225,500267,491144,876195,57.1
0.55,GAIKWAD MUKUND RAMRAO,KOPARGAON,4,JP,M,MAHARASHTRA,2691,500267,491144,876195,57.1
0.43,PATIL RAVINDRA GAMBHIR,KOPARGAON,5,DDP,M,MAHARASHTRA,2091,500267,491144,876195,57.1
0.22,DATTATREYA FAKIRRAO GADHAVED,KOPARGAON,6,IND,M,MAHARASHTRA,1104,500267,491144,876195,57.1
0.17,NANDKUMAR MCHHINDRA THORAT,KOPARGAON,7,IND,M,MAHARASHTRA,852,500267,491144,876195,57.1
0.15,BORA MOTILAL KUNDANMAL,KOPARGAON,8,IND,M,MAHARASHTRA,730,500267,491144,876195,57.1
0.1,SHINDE SAMBHAJI UMAJI,KOPARGAON,9,ICS(SCS),M,MAHARASHTRA,468,500267,491144,876195,57.1
0.05,KASBE RAOSAHEB RANU,KOPARGAON,10,IND,M,MAHARASHTRA,259,500267,491144,876195,57.1
0.05,DESHMUKH BHAGWAN RANGNATH,KOPARGAON,11,IND,M,MAHARASHTRA,252,500267,491144,876195,57.1
0.04,SHELAR KADUBAL SHANTVAN,KOPARGAON,12,IND,M,MAHARASHTRA,195,500267,491144,876195,57.1
60.88,NAVALE VIDURA VITHOBA,KHED,1,INC,M,MAHARASHTRA,276013,461157,453393,956612,48.21
18.88,BANKHELE KISHANRAO BABURAO,KHED,2,JD,M,MAHARASHTRA,85605,461157,453393,956612,48.21
17.06,KHATAPE VASANT MARUTI,KHED,3,SHS,M,MAHARASHTRA,77366,461157,453393,956612,48.21
0.61,BHOSALE JANUJI KRISHNAJI,KHED,4,RPPI,M,MAHARASHTRA,2768,461157,453393,956612,48.21
0.61,KOLEKAR DILIP SUDAM,KHED,5,IND,M,MAHARASHTRA,2755,461157,453393,956612,48.21
0.57,KAD APPASAHEB HARIBHAU,KHED,6,JP,M,MAHARASHTRA,2563,461157,453393,956612,48.21
0.41,KUNTE DHONDIRAM BALWANT,KHED,7,IND,M,MAHARASHTRA,1870,461157,453393,956612,48.21
0.37,MAKESARE RAGHUNATH RAMJI,KHED,8,IND,M,MAHARASHTRA,1657,461157,453393,956612,48.21
0.23,RAM RAJMALI SHRIMUKHLAL,KHED,9,DDP,M,MAHARASHTRA,1053,461157,453393,956612,48.21
0.19,TONDE SITARAM SHRIPATI,KHED,10,IND,M,MAHARASHTRA,865,461157,453393,956612,48.21
0.11,MARAL ABASAHEB KRISHNA,KHED,11,IND,M,MAHARASHTRA,501,461157,453393,956612,48.21
0.08,PHADAKE LAXMANRAO SONABA,KHED,12,IND,M,MAHARASHTRA,377,461157,453393,956612,48.21
44.22,ANNA JOSHI,PUNE,1,BJP,M,MAHARASHTRA,250272,570624,566027,1184618,48.17
41.22,GADGIL VITTHALRAO NARHAR,PUNE,2,INC,M,MAHARASHTRA,233334,570624,566027,1184618,48.17
12.79,KAKADE SAMBHAJIRAO SAHEBRAO,PUNE,3,JD,M,MAHARASHTRA,72377,570624,566027,1184618,48.17
0.49,KAMBLE YASHWANT MARUTI,PUNE,4,BSP,M,MAHARASHTRA,2780,570624,566027,1184618,48.17
0.15,KHEDEKAR KHANDERAO SAKHARAM,PUNE,5,IND,M,MAHARASHTRA,825,570624,566027,1184618,48.17
0.1,KOKARE VIJAY MAHADEO,PUNE,6,IND,M,MAHARASHTRA,564,570624,566027,1184618,48.17
0.09,P.K. CHAVAN,PUNE,7,IND,M,MAHARASHTRA,507,570624,566027,1184618,48.17
0.08,AGARWAL SURAJBHAN SIDHRAM,PUNE,8,IND,M,MAHARASHTRA,445,570624,566027,1184618,48.17
0.07,KUMBHAR RAMCHARAN BIKANU,PUNE,9,DDP,M,MAHARASHTRA,421,570624,566027,1184618,48.17
0.07,GANDHI CHAMPALAL CHHOGALAL,PUNE,10,IND,M,MAHARASHTRA,388,570624,566027,1184618,48.17
0.06,PAWAR SATISH DATTARAYA,PUNE,11,IND,M,MAHARASHTRA,352,570624,566027,1184618,48.17
0.04,CHAVAN CHANDRAKANT NARAYAN,PUNE,12,IND,M,MAHARASHTRA,254,570624,566027,1184618,48.17
0.04,TELWADE DEVIDAS DHONDIBA,PUNE,13,IND,M,MAHARASHTRA,252,570624,566027,1184618,48.17
0.04,SAVANE LAXMAN SAMBHU,PUNE,14,IND,M,MAHARASHTRA,229,570624,566027,1184618,48.17
0.04,SHAIKH ABDUL KADAR SHARIF,PUNE,15,IND,M,MAHARASHTRA,223,570624,566027,1184618,48.17
0.04,SABALE LAXMAN MALHARI,PUNE,16,IND,M,MAHARASHTRA,210,570624,566027,1184618,48.17
0.04,DAYAMA MUKUMD MADANLAL,PUNE,17,IND,M,MAHARASHTRA,209,570624,566027,1184618,48.17
0.04,VIRKAR JAGANNATH RAMCHANDRA,PUNE,18,JNP,M,MAHARASHTRA,203,570624,566027,1184618,48.17
0.03,GOKHALE DIGAMBAR BALKRISHNA,PUNE,19,IND,M,MAHARASHTRA,187,570624,566027,1184618,48.17
